id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,outage_SMAPE,outage_R2
0,23.142459701344702,0.7516438932987528,0.7516438932987528,3480,26.069148837040913,0.5949492372896648
1,102.29493029776104,-0.03429786017035408,-0.03429786017035408,2515,145.247149225107,-0.13926186773973637
2,37.51511677372165,0.0044431512196581036,0.0044431512196581036,3473,42.49629508492567,0.14727456835442077
3,73.64754983730343,-0.003981987362735806,-0.003981987362735806,3478,134.39404484606013,-0.0048642038223507544
4,67.83280361384452,0.11473176107977967,0.11473176107977967,3479,86.58234478201403,-0.01621378358895398
5,91.89942932454683,0.053562129296839234,0.053562129296839234,3480,77.48947447848315,-0.7888309666073443
6,30.353450204404858,0.5678973707793932,0.5678973707793932,3480,39.47909425528663,0.591196732283801
7,61.10265470251508,0.24903032211353615,0.24903032211353615,3480,56.56132627114959,0.6021212925389345
8,53.72737543622136,0.3359244646681626,0.3359244646681626,3480,63.539243519492494,0.03843125564974914
9,72.9411308892678,0.049828725183509226,0.049828725183509226,2688,80.03602176085782,0.021477638436486535
10,60.45311307838185,0.24706594022475692,0.24706594022475692,3480,59.22035979147405,0.18654156165961067
11,40.337246251803776,-0.009857741823608324,-0.009857741823608324,3385,37.948326251079315,-0.0035642282596570762
12,41.88889522758511,0.1468585945883265,0.1468585945883265,3480,37.85504603343966,0.13620188332921102
13,58.773156912052336,0.0145465600193867,0.0145465600193867,3480,73.62327710815049,0.07312290002366928
14,48.80542612927822,0.2749075787978551,0.2749075787978551,3480,57.86319256661032,0.4122251265830007
15,48.725165522496724,0.008343176819987863,0.008343176819987863,3480,61.16117797298731,0.009553388978858601
16,103.38100469916299,-0.11222218826696628,-0.11222218826696628,3480,104.48809207548784,0.028542244864755206
17,23.76327096083885,0.5951323311042893,0.5951323311042893,3480,22.521231292957687,0.5870756998172555
19,92.47578367775796,-0.05823187378875483,-0.05823187378875483,3480,77.40853468340649,0.023686221987135214
20,27.773616606437457,0.12956139710395453,0.12956139710395453,3480,35.77210074217496,0.18021662139627415
21,43.03919407579642,0.1624355422090059,0.1624355422090059,3476,50.21368806844211,0.1948426638382179
22,58.81143917653445,0.1467571653127161,0.1467571653127161,3479,79.41107424633819,0.004287773084312163
23,51.677444602444666,-0.011614845229550363,-0.011614845229550363,3366,63.64967558815946,-0.03349874302784284
24,36.86885766836742,0.18280346330099795,0.18280346330099795,3480,48.564396469325416,-0.0013405175197542807
25,30.226847886392722,0.43365741834239135,0.43365741834239135,3480,36.833143686350574,0.1771784017464727
26,41.66456159214405,-0.0013726426802120884,-0.0013726426802120884,3480,54.47010532150399,-0.0008266113593664581
27,79.40458839760008,-0.007530847414298547,-0.007530847414298547,3480,93.10991600522564,-0.00964115293295209
28,123.78833857316572,-0.07506790189246115,-0.07506790189246115,3480,88.9052600344868,-0.023486774786268816
29,26.086486617178156,0.2325732955996591,0.2325732955996591,3480,42.39268705481179,0.07214970632192008
30,27.953555809388387,0.03364885258592609,0.03364885258592609,3480,27.781411927588206,0.24920992479757464
31,46.02951573173928,0.03214821253880762,0.03214821253880762,3462,52.415851025367424,0.052833174984187936
32,55.25381058457061,0.37999008325474215,0.37999008325474215,3480,103.98308218818005,0.27391863422580043
33,125.70881967452256,-0.07860702212067916,-0.07860702212067916,3480,131.79830607448994,-0.06487238574770937
34,55.178437352769784,-0.5569512352399781,-0.5569512352399781,3480,60.24404588531026,-0.628018266289156
35,39.80541284673193,0.0833260754676255,0.0833260754676255,3480,62.575756999406664,0.0552494642278345
36,64.40581340850602,0.0016128498811376346,0.0016128498811376346,3480,73.53647633515158,-0.01470310002068409
37,66.34365976990073,-0.370521116204771,-0.370521116204771,472,68.20638534867285,-0.42247555728356856
38,100.17491569205109,0.042089824629383044,0.042089824629383044,3480,108.49377227823874,-0.020956412540564795
39,91.51917193038351,-2557.4265251136094,-1.0,2438,94.02475890604205,-0.013099460451384104
40,54.40176390602648,-0.02681096603578159,-0.02681096603578159,3480,57.4200811592698,-0.028138651666475667
41,48.89035381303096,-0.0003928666564958494,-0.0003928666564958494,3480,57.30641559382042,-0.1297230518009309
42,45.51997529668226,-0.14598349524850884,-0.14598349524850884,290,52.177706623085186,-0.08977650319751618
43,36.62190733793938,-0.002522589843509726,-0.002522589843509726,3480,45.10448825460954,0.0017340916818865404
44,78.72539679976995,0.1889299069912137,0.1889299069912137,3437,63.67073515619417,-0.027627897638889065
45,86.5297613851505,-0.01820317624899359,-0.01820317624899359,3480,81.25864343436646,-0.01024200852860413
46,99.5722392008346,-19.3463761761903,-1.0,2919,89.32545885758924,-0.0083294381657677
47,45.4819339977868,0.04011157048556058,0.04011157048556058,3480,42.5663220699449,-1.757732717453262
