id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,22.166386726811684,0.7795421180630783,0.7795421180630783,3480,0.07670406536225287,0.7692499427726822,0.11513566526824752,4008,25.89266467776783,0.57194566497205
1,105.12829899581364,-0.034386114192553885,-0.034386114192553885,2515,0.058355630065592426,-0.022715593790555655,0.11041125050146704,4008,138.90546956956072,-0.12651720446036174
2,37.0989347581073,0.00539460077023135,0.00539460077023135,3473,0.11799736232329724,0.24399778013244755,0.20413343363692643,4008,40.73817740234073,0.19254492265198475
3,74.24554631978069,-0.003315038718252117,-0.003315038718252117,3478,0.01864655315927614,-0.004179083189643995,0.03661323688164055,4008,137.65984131915886,-0.0049167531954126265
4,67.73796291816406,0.1304286662528379,0.1304286662528379,3479,0.0632534745398808,0.10918684196666151,0.11811968994131711,4008,86.77162150810159,-0.0004721358192150138
5,91.29666489213308,0.06638889624335775,0.06638889624335775,3480,0.02837307362020148,0.07811862888268639,0.0550517982981473,4008,78.315926178629,-0.8193918104351416
6,30.066001742284087,0.6141513537522199,0.6141513537522199,3480,0.0915746379176517,0.6357728606332353,0.14635295459359718,4008,38.49909825663195,0.6172101510703987
7,59.094522448591015,0.3192384980718945,0.3192384980718945,3480,0.057272799751480294,0.34887021305259047,0.10528483831162005,4008,57.50965832281805,0.5786899269131522
8,53.300085415680265,0.3525098912379907,0.3525098912379907,3480,0.03050612304083699,0.3610085936593337,0.05823218042902724,4008,62.18556090717241,0.12693692161663117
9,72.95070365504299,0.04519251264687563,0.04519251264687563,2688,0.07368082759031175,0.09134249902964775,0.13630871303929892,4008,76.42069459542431,0.08384218383120157
10,59.00017905089802,0.30685977137981335,0.30685977137981335,3480,0.029641183104513417,0.30448360038520095,0.05685916949489864,4008,56.77691462410438,0.25402992955416936
11,38.04335914696246,-0.009861592671734032,-0.009861592671734032,3385,0.13431643972761523,0.04602785385505914,0.2354782434233962,4008,37.23690883574658,0.04872607639530491
12,41.47502787429853,0.11694567569506031,0.11694567569506031,3480,0.1361981029225199,0.14012993216994807,0.23514991330327922,4008,38.29237421218264,0.13606852203576358
13,59.42418286584422,0.02375039379503574,0.02375039379503574,3480,0.05148420854178449,0.040555659955837986,0.0977244782653774,4008,75.25784708413197,0.07371716975739928
14,47.43077825453854,0.3373179142125815,0.3373179142125815,3480,0.040205804192082986,0.3546790974048665,0.0756955071010868,4008,57.17768197159925,0.5078761172715236
15,48.50255286093449,0.014461391666347967,0.014461391666347967,3480,0.04724632281339325,0.018438901538410657,0.09015322315912776,4008,58.721016780579674,0.011183137281534972
16,104.18544508782885,-0.10906247574209682,-0.10906247574209682,3480,0.07676240822272294,-0.09578299756220998,0.14347408870888134,4008,103.47149001519129,0.002203252704499503
17,22.76462976764776,0.635462806430657,0.635462806430657,3480,0.016922701487492642,0.640856055580678,0.032322386622688264,4008,22.292754149241418,0.5935530062159793
19,94.47349811238871,-0.05759568429131057,-0.05759568429131057,3480,0.16844707122560368,-0.0769535848175793,0.29132741552393365,4008,78.85608731662967,0.00485944527297999
20,27.733065179761052,0.13550842259528806,0.13550842259528806,3480,0.03941537182944179,0.16829653456326588,0.07526390186878129,4008,36.10289553206999,0.16367577709803294
21,42.91050320724043,0.1675575628024557,0.1675575628024557,3476,0.11533235591522423,0.20072652486626097,0.20157775027959024,4008,49.61522145207212,0.21094866755083608
22,58.15177047123113,0.1666529469991087,0.1666529469991087,3479,0.1430004770965451,0.24031492838603963,0.2406936232425697,4008,81.5049254998024,0.009558013680211142
23,51.997403511291814,-0.012195084249043031,-0.012195084249043031,3366,0.0053458456254514885,-0.004263137983685494,0.010635079105180979,4008,63.055112456924014,-0.02865205570584828
24,37.318684081242296,0.1781129648357559,0.1781129648357559,3480,0.010019071623150466,0.17510996524666478,0.019797681630962998,4008,49.58292802288924,-0.0006260094590520016
25,28.469369279203484,0.45639414540674406,0.45639414540674406,3480,0.033256384842176155,0.4817361923546958,0.06250208377353308,4008,40.944627327803296,-0.200358530882921
26,42.648384400043035,-0.0014463731344187547,-0.0014463731344187547,3480,0.01607526140537855,-0.0014748211946962186,0.03164260868707889,4008,50.82259565979269,-0.0010682797016277057
27,80.05684120083785,-0.002444219796413627,-0.002444219796413627,3480,0.019315853774224533,-0.0019561630885480685,0.03790104578377377,4008,93.16955758795574,2.917299317828359e-05
28,127.48663295539693,-0.07070187795009764,-0.07070187795009764,3480,0.06532760356549863,-0.07132954896056232,0.12314600212907281,4008,90.57288571792951,-0.02431651532821344
29,25.32852897071657,0.22447399501291776,0.22447399501291776,3480,0.1413189507033097,0.21458904961557335,0.23953786588506398,4008,40.83690835635952,0.07163788633513746
30,27.20259671617657,0.04633933143094848,0.04633933143094848,3480,0.08519378027317118,0.20383192819378693,0.15391763918519036,4008,26.663283686246526,0.3100096286615316
31,45.57614605225144,0.047419799120932304,0.047419799120932304,3462,0.004641721350262567,0.05687630269658428,0.009237976646015382,4008,51.11845612506145,0.06618657081187262
32,53.180369989800624,0.4136867686248916,0.4136867686248916,3480,0.05062014660053393,0.4038760417940612,0.0933162959885187,4008,103.92345063773793,0.2999771861003342
33,123.21783712733345,-0.051871507155436536,-0.051871507155436536,3480,0.12179370730142722,-0.05076241711525653,0.21828592697367147,4008,133.4759542864416,-0.043867797500469985
34,43.5194375571943,-0.28901807748627983,-0.28901807748627983,3480,0.19998491842121788,-0.2754154726657789,0.3457554448203816,4008,50.53581355937651,-0.7590092326374962
35,39.76864830064206,0.08256433875609581,0.08256433875609581,3480,0.062109425836963605,0.09966416839134862,0.11620264348347797,4008,59.77271176728745,0.05426753389395789
36,64.78921066675247,0.0018755697489233336,0.0018755697489233336,3480,0.0585200978499309,0.007081084993083797,0.11052607208357984,4008,72.76314529848634,-0.010307072722945287
37,64.3375913600329,-0.16380624862977577,-0.16380624862977577,472,0.0032660261491981716,-6.173236215734989,0.006529079561414533,4008,62.87363473486302,-0.12242954094162228
38,100.7665529078922,0.01682069561823929,0.01682069561823929,3480,0.04101732871293545,0.021234061467774734,0.07873509111843405,4008,107.04408222826784,-0.006059034106917993
39,92.43981492080677,-0.20863421267560534,-0.20863421267560534,2438,0.5120006267262337,-0.36125649217570177,0.74412014250095,4008,99.61070428603858,-0.01068549466185087
40,54.161142382650816,-0.023457455001526295,-0.023457455001526295,3480,0.011836157255656139,-0.02262494797843173,0.023401459245953757,4008,57.63138611791867,-0.016955965422179142
41,48.63936760627938,-0.00018318098264114013,-0.00018318098264114013,3480,0.005732492877732776,0.0008150129841167919,0.011399584416050627,4008,57.39167790677746,-0.12985726069934733
42,44.436793261381496,-0.07767229572727774,-0.07767229572727774,290,0.3249243754818597,-7.750756884281946,0.6265830926047513,4008,48.26458517585838,-0.017034168321922394
43,36.86068642253878,-0.002318593631252641,-0.002318593631252641,3480,0.026186554871499054,-0.0018817308215139938,0.05103908229446967,4008,42.41214947960849,0.008473257379428056
44,77.69248839502781,0.19319512601754818,0.19319512601754818,3437,0.006249277329539976,0.19469983957492687,0.012402310449362908,4008,65.4296673104018,-0.015595237528000183
45,88.61373335402642,-0.01705711887023109,-0.01705711887023109,3480,0.005109732912232735,-0.015709721114474995,0.010168312076696728,4008,85.968796696486,-0.012405658205767667
46,101.62033983847529,-0.0006879897790534883,-0.0006879897790534883,2919,0.37525301506021075,-0.169554795729713,0.5681987886263817,4008,102.65942864126522,-0.008172801108994099
47,43.02129983709951,0.16058663280306662,0.16058663280306662,3480,0.07328843161278577,0.8847246729190836,0.08960733477035233,4008,43.78656252541692,-1.6046168637214504
48,56.48453942871168,-0.0033480808321164623,-0.0033480808321164623,3480,0.08101002089169952,-0.007823241856529606,0.14996562774334768,4008,59.891311655222346,-0.0021800652251087183
49,57.235658729154835,-0.011861379074019851,-0.011861379074019851,3480,0.040643639872050705,-0.011325567080219034,0.0781466831351288,4008,71.14342171853302,-0.007841604975047822
50,31.632190584882064,-0.008767504365713608,-0.008767504365713608,3480,0.044260753338842676,-0.009033552279627433,0.08480172147487525,4008,34.80744434409574,-0.01084114593525709
51,78.57563889280516,0.04008857398067789,0.04008857398067789,3480,0.12139633644525712,0.914275704082214,0.10048844820565735,4008,90.95830135287044,-0.19632913958998754
52,23.6547865696118,0.2289311103428452,0.2289311103428452,3480,0.001750631674837685,0.2641020089956114,0.0034929539428203457,4008,26.11834407965053,0.06744977629327886
53,47.37310228624986,0.1669624317371624,0.1669624317371624,3480,0.03923585528430574,0.19816257542445415,0.07481102516401153,4008,41.34177669492724,0.027693616293953505
54,73.49824917864719,-0.0021347513093636916,-0.0021347513093636916,3475,0.12051270052198942,0.005964860321805654,0.21496405048859277,4008,59.02748273089903,0.16182883997163833
55,84.0622628105403,-0.008402573479683761,-0.008402573479683761,3480,0.07521219656126156,-0.02141660911648513,0.14010754847594512,4008,99.60375278522395,-0.03196859710728783
56,96.27002596743772,-67.45012231958407,-1.0,2429,0.5123231889151608,-0.3558863328822728,0.7436553574573304,4008,99.31887734747343,-5.552617536349158
57,50.70295867170715,0.017450775765322613,0.017450775765322613,3437,0.006617819877140059,0.037269223087849745,0.013145278990213753,4008,53.305417727495865,-0.02525212398426513
58,96.48047346761929,-0.03107607312303151,-0.03107607312303151,3480,0.08141755788388601,-0.017474887024563346,0.1507705706660388,4008,127.83264560151466,0.011228724915878341
59,68.67841802423163,0.2591041237584125,0.2591041237584125,3480,0.057680461011404796,0.2824738220256613,0.10677731240140288,4008,67.82841112845102,0.3792318123278873
60,44.0510100535869,-0.0003200041844932944,-0.0003200041844932944,3480,0.0712534128700839,-0.021639826812945184,0.13321580139984499,4008,32.534418901620825,-0.48724667223962426
61,55.97364460158837,0.006932197351061764,0.006932197351061764,3480,0.05003611110350492,0.0513346853617479,0.09505848667037975,4008,54.45718476526239,0.17992330951516677
62,100.07443832390226,-0.013512467966219521,-0.013512467966219521,3480,0.038442955395820114,-0.01593540874158128,0.0740826271321276,4008,100.4265803143856,-0.028097015220449606
63,49.41405719106044,-0.01134953059713184,-0.01134953059713184,3477,0.04451497756896145,-0.008956783561666404,0.0852679497362054,4008,73.51149621814608,0.04635958041181243
64,62.75307941862908,-0.003913035117202535,-0.003913035117202535,3479,0.05138496018369649,-0.011685325095227572,0.09780239532291807,4008,79.83862991397733,-0.008246164897536934
65,41.111837296412176,0.8393113695005383,0.8393113695005383,3480,0.017888050107450943,0.8640710019390636,0.03161554271549671,4008,91.46875144219237,-2.957166677515234
66,77.79753523252323,-0.039217859459186544,-0.039217859459186544,3480,0.12934176705438866,0.9142451121302534,0.10313213596497846,4008,107.5662480654439,-1.025708773574117
67,73.35939166769518,0.008985077759996019,0.008985077759996019,3480,0.12158459274418458,0.8602543181317163,0.130034086888018,4008,101.49967147912675,-1.0447626894257382
68,58.417845719885285,-0.01716901436063245,-0.01716901436063245,3480,0.0023917298929307085,-0.01574399408200411,0.0047722228323864805,4008,62.87526624731057,-0.03505764406265666
69,73.83430687838828,-0.0016650805231668286,-0.0016650805231668286,1835,0.01597714705078722,-0.000270653015038258,0.03145191814983128,4008,77.29112347276568,0.01572565445242391
70,97.01186442032504,-0.05948856778864897,-0.05948856778864897,3480,0.005502888505893711,-0.05275368443874706,0.010948547446325738,4008,88.47210888666002,-0.029571438628402946
71,70.5213667865954,-0.00812458734399013,-0.00812458734399013,3480,0.025280286534516822,-0.007176728048088776,0.04932256920399983,4008,82.97839605862747,-0.004824439676841097
72,26.930070740577772,0.08192860092311582,0.08192860092311582,3480,9.281145736465295e-05,0.08723862857400566,0.00018560404212778931,4008,32.84321103576413,0.4463452501013463
73,46.74421757406096,0.03496394708390271,0.03496394708390271,3384,0.003157806038623584,0.058221695408641305,0.006294506440865213,4008,56.607649054502765,0.030751512121095836
74,54.24405143863024,0.029713328663275695,0.029713328663275695,3437,0.05722883407441638,0.06413127611142455,0.10786186208072615,4008,44.76943986114457,-0.15823724848127374
75,66.3534100389186,-0.00511320247803293,-0.00511320247803293,3480,0.01913186710000717,-0.004472505055375997,0.037548558789105145,4008,53.85694078625017,-0.005196584943120586
76,103.38641886951187,-0.02821457257913873,-0.02821457257913873,2165,0.028096602928024243,-0.004272372780066869,0.05466387067711479,4008,102.24727399700974,-0.13309286292374334
77,65.37561401052069,-0.014462999952529643,-0.014462999952529643,3480,0.07045545876610325,-0.02938516309709227,0.131884206622888,4008,72.30972777034845,-0.03287692182893731
78,91.01088958327213,-0.0027617354498095104,-0.0027617354498095104,3480,0.005202465981328343,-0.0023829496051499532,0.010351208175336631,4008,92.58303594031587,-0.003255298948082519
79,100.10683089858405,0.02479387050872106,0.02479387050872106,3480,0.06011165729817231,0.023595461732428435,0.11325109099078742,4008,99.2524981470363,-0.031962120328035803
80,64.66975751684305,-0.009492955054265728,-0.009492955054265728,3480,0.04126676779677157,-0.013236551374579353,0.07930368113328241,4008,78.49770316032667,-0.013311740884997647
81,24.26744070200991,0.24176235067256946,0.24176235067256946,3331,0.04950779876039539,0.22385606116754597,0.09307841595499974,4008,23.135614276218075,-0.002714834617073114
82,19.425429120205926,0.3721358068013625,0.3721358068013625,3480,0.004008670188193385,0.4147509414740632,0.007962799092005902,4008,27.455603268533658,0.17924992666069783
83,36.43312640556489,0.1071849452150142,0.1071849452150142,3480,0.0029307329633947252,0.15557175407394175,0.0058411930650703586,4008,57.50791366824707,-0.004083590280303806
84,69.9224859124078,0.0003943288767520592,0.0003943288767520592,3462,0.21062149960429216,-0.00917353058708037,0.3485071460569265,4008,116.34040028040486,-0.20709018894276676
85,25.136223913172618,0.2959263162999842,0.2959263162999842,3480,0.04066363396129849,0.5461449637816143,0.07463983132353934,4008,40.898538756398715,-0.7498075577726282
86,35.84734774921762,0.572172705149639,0.572172705149639,3480,0.018508404802887863,0.6144117406323168,0.03532136849615565,4008,49.39159228488106,0.6674522472454671
87,45.69551737628003,-0.0033339669389167437,-0.0033339669389167437,3468,0.02686955562415666,-0.0044726330892106425,0.05233904630897376,4008,46.78112269021205,-0.0074059721331829476
88,44.66912503171126,0.6901136027341468,0.6901136027341468,3480,0.1070716511677197,0.6769684302617907,0.16083359468138164,4008,25.05356001788127,0.08485502499774678
89,46.788016022145726,-0.022748261009193138,-0.022748261009193138,3377,0.0007091428292571393,-0.0036780423521223238,0.0014172842846224044,4008,55.48510433410586,-0.020716466354296248
90,128.2777194582625,-0.07274247839386883,-0.07274247839386883,1677,0.06621156666373638,-0.013381092950746298,0.12430160430256833,4008,140.59658524770288,-0.01767835847019028
