id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,23.710217313301772,0.7731712084409302,0.7731712084409302,3480,0.07710018638984516,0.7668604743765737,0.11587878781706264,4008,27.010641868990366,0.6206867984226412
1,93.41277736038143,-0.031559638753560826,-0.031559638753560826,2515,0.05826375767688659,-0.019497896993575736,0.11022804191468721,4008,136.6707681119708,-0.11623294084161584
2,36.95705326317269,0.0050329377544200415,0.0050329377544200415,3473,0.1180584468812643,0.2432148471295671,0.2042533769374133,4008,41.638184939889086,0.12574965359693935
3,72.87753264696613,-0.004979822599888273,-0.004979822599888273,3478,0.018667144870461807,-0.006398172464765706,0.03665440663158054,4008,134.7506347497581,-0.00352281279995581
4,70.06588568992301,0.09863907430177299,0.09863907430177299,3479,0.06429884827682701,0.07949905621191133,0.12020138712499832,4008,89.48463733420935,-0.018906802064734496
5,91.61165036351375,0.043568680307831675,0.043568680307831675,3480,0.028717663695620576,0.05559021136916498,0.05574037118347382,4008,80.93429510653525,-0.17225679610700761
6,29.391154668584196,0.6387240754673775,0.6387240754673775,3480,0.08925336999801467,0.6540039596551785,0.1419016861271327,4008,35.488055824484526,0.5816778113826737
7,58.06845223504406,0.3594963149264382,0.3594963149264382,3480,0.0555400059934081,0.3876741697216487,0.10184255111303489,4008,55.92298155308888,0.5850428629603663
8,53.28468627002311,0.35817260120406325,0.35817260120406325,3480,0.03039208620129324,0.3657769716747219,0.05800458197956457,4008,61.36048941049575,0.1155276267251758
9,72.13257363809468,0.09164143005045289,0.09164143005045289,2688,0.07003090398260021,0.17913698139255663,0.12905190569005165,4008,78.25075206960757,-0.1750810927552966
10,58.829620378716484,0.3071577426907842,0.3071577426907842,3480,0.02969563690754537,0.3019257873854555,0.05696789545743042,4008,59.07059744147094,0.22162953568985866
11,33.76357484971973,-0.011674141466587962,-0.011674141466587962,3385,0.1344806331225982,0.043694086454830416,0.2358016334273868,4008,37.39570780805075,0.029911722864020107
12,40.45462877104619,0.18737130662105583,0.18737130662105583,3480,0.13125683018102108,0.20139037803803572,0.22545811237563043,4008,37.98262725897189,0.14715753522757047
13,56.608367231029845,0.04064071402464653,0.04064071402464653,3480,0.050988322018964506,0.05894903685545416,0.0967353012379186,4008,72.93997564638491,0.077059797578922
14,45.2975183643461,0.4079441979015751,0.4079441979015751,3480,0.03825431303218953,0.4158033788889184,0.07180659290708633,4008,56.421101747891576,0.45527383854203984
15,45.84280781441077,0.020650283855906948,0.020650283855906948,3480,0.04710787231946696,0.024183200515208947,0.08987690778098033,4008,50.56729667559245,0.010049872486879385
16,101.56468066591793,-0.1073166512160928,-0.1073166512160928,3480,0.07655176986445858,-0.08977752543672679,0.1430546221668015,4008,94.91449666260138,0.06334757798127266
17,23.028859121745327,0.6343020078070445,0.6343020078070445,3480,0.016894580183510543,0.64204867893795,0.032266258083023136,4008,21.61289666388463,0.6230946705497213
19,91.84269462450732,-0.062126968862450394,-0.062126968862450394,3480,0.1691065200163358,-0.08540236219145303,0.2926222665951683,4008,76.70799288760239,0.01525666970480033
20,28.78558524478954,0.10259647593931309,0.10259647593931309,3480,0.04029060870640969,0.1309497022325684,0.07701086631923926,4008,39.32248045903318,0.057717641307566736
21,44.771193709400016,0.12111236654037194,0.12111236654037194,3476,0.1188227124176401,0.1516169218012049,0.20845032049810133,4008,53.289908346305225,0.10658552804833255
