id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,23.078629061212045,0.7619055361386385,0.7619055361386385,3480,0.07952018577663542,0.7519953495621123,0.12042675055868551,4008,25.872702104092433,0.5549164989105535
1,97.8668657954608,-0.010300012145081361,-0.010300012145081361,2515,0.05757514669718868,0.004458292364275529,0.1088548903656174,4008,115.50183520904606,-0.06301890314003633
2,37.000319827565086,0.0035334145160006436,0.0035334145160006436,3473,0.12061081843592603,0.21013839922988897,0.2092668643451469,4008,40.54255966246602,0.1480360939708102
3,77.2216841595623,-0.0030123136047328636,-0.0030123136047328636,3478,0.018640096299856232,-0.003483756764798951,0.03660032745611731,4008,134.75383645709326,-0.0034631808067224767
4,67.55261397435902,0.08846580054336706,0.08846580054336706,3479,0.06461057084977419,0.07055219389564649,0.12082218654296137,4008,86.46789579170326,-0.021632015990923792
5,84.68935644965624,0.060701239037642574,0.060701239037642574,3480,0.028459292284630226,0.07250738304530124,0.05522408234689136,4008,51.30991184632319,-0.157415959559829
6,29.203931243098463,0.6385933487050681,0.6385933487050681,3480,0.08961909331109792,0.6511626536069353,0.14260247479950083,4008,38.52952724602826,0.5438756013442764
7,59.05401462597478,0.34053678338091575,0.34053678338091575,3480,0.056339430613043924,0.36992007530357474,0.1034304872772765,4008,57.69534569157049,0.5872381366582231
8,53.0113566373811,0.3599999364904449,0.3599999364904449,3480,0.030284172862724192,0.37027285371475516,0.05778920815804024,4008,59.30970201975454,0.18052613251351013
9,72.79693691014755,0.0259661689659606,0.0259661689659606,2688,0.07495846266479667,0.059556806775136084,0.13884983460253175,4008,74.81649019495748,0.06397831100582596
10,57.26330364394896,0.3634652033868363,0.3634652033868363,3480,0.028537893605956394,0.35529634054795933,0.05465641375593501,4008,60.29976617806507,0.24637920394202706
11,33.3635863691595,-0.009730961797037363,-0.009730961797037363,3385,0.1293733900130768,0.11495109774280132,0.2257477535437658,4008,35.37986369805587,0.05596829700561923
12,40.05574008145063,0.10636259473448106,0.10636259473448106,3480,0.1353046697201596,0.15137409358763398,0.2333966455934808,4008,37.61869820560369,0.15200334421068507
13,56.84046257440545,0.04316395323151767,0.04316395323151767,3480,0.051025650533714086,0.057570646982197826,0.09680976118272075,4008,76.53845144674095,0.04695640513785426
14,44.721189094614644,0.40312949054515146,0.40312949054515146,3480,0.03850302157814176,0.40818243401752374,0.07230214263358553,4008,58.78332104653441,0.4114394522808763
15,44.35425314770014,0.018116736649121723,0.018116736649121723,3480,0.04716733805467323,0.021718037661828005,0.08999558732492477,4008,53.36688946506415,0.009035019288485158
16,102.41161517974595,-0.12791025352776875,-0.12791025352776875,3480,0.07727967566724177,-0.11060073538303139,0.14450421747474798,4008,94.15339946757203,0.038192776613451884
17,22.610193249834815,0.6413018562557271,0.6413018562557271,3480,0.016864789080377626,0.6433099547574825,0.03220679711448039,4008,22.56225168314621,0.5565232955371593
19,91.22697246174705,-0.06531331807940877,-0.06531331807940877,3480,0.16943553348137022,-0.08962998618208551,0.29326835676575214,4008,72.9040428502529,0.030086204479440992
20,27.259787590386864,0.09668602686705785,0.09668602686705785,3480,0.040380556889016074,0.12706508725624577,0.0771904102722157,4008,35.60726517657179,0.07549670272684827
21,44.37639827897225,0.08885663942355726,0.08885663942355726,3476,0.1213234658908521,0.11553084792655488,0.21337771044746837,4008,53.07035011316277,0.02102777792332966
22,57.48597268612185,0.1735396231157612,0.1735396231157612,3479,0.14290959498960526,0.24128023762156758,0.24051642299808518,4008,75.95066466234003,-0.08147564418646414
23,50.507086627476404,-0.05227461247860021,-0.05227461247860021,3366,0.005420088117271323,-0.03235101648906413,0.010783559982522159,4008,60.88095640499807,-0.054583956084804486
24,29.33744763147404,0.17666942697835564,0.17666942697835564,3480,0.010038465495430138,0.17191340252553455,0.01983646380056803,4008,30.570296806696547,-0.013948346806244238
25,25.09731055844513,0.6012655993091398,0.6012655993091398,3480,0.02837062531895206,0.6228287131418868,0.05277178481047597,4008,35.98156205925561,0.17516361389353052
26,38.03354575211642,-0.0016036080399741692,-0.0016036080399741692,3480,0.01607671228643011,-0.0016556066110713363,0.031645509725033355,4008,41.60410003139018,-0.0013672259482637728
27,76.35540671470663,-0.005345134972852383,-0.005345134972852383,3480,0.01934317519741385,-0.004792613285470315,0.03795566911032321,4008,88.35761202202426,-0.0013767072021988458
28,123.34631679921193,-0.0824937144800908,-0.0824937144800908,3480,0.06572411942032326,-0.08437421370486664,0.12393642919939785,4008,70.22150990910487,-0.02597824805705451
29,25.05503167714239,0.28210221288778414,0.28210221288778414,3480,0.1365136959597264,0.26709346606266404,0.23015746885177568,4008,42.089582319815314,0.09381501570747919
30,25.470769727791172,0.04939939101765911,0.04939939101765911,3480,0.08349404238656336,0.2352843916083609,0.15055050920993107,4008,26.715311039863177,0.25578060249722967
31,42.35079139734376,0.02929250687138396,0.02929250687138396,3462,0.0046708474021503795,0.045003270729231826,0.009296227361230916,4008,46.508755013168084,0.051695940592145995
32,53.75442050239141,0.40662561434259714,0.40662561434259714,3480,0.051433328948726584,0.38456945410880905,0.0949328428369719,4008,104.13457712054014,0.2004411396012048
33,122.20341589776058,-0.03238050679441051,-0.03238050679441051,3480,0.12105154547940124,-0.037995587618609106,0.21681770567203792,4008,129.78079716508918,-0.12521987448807148
34,37.04679313097034,0.22547247858987274,0.22547247858987274,3480,0.15595635085134507,0.22435442272894413,0.25969644358504446,4008,46.445671254341576,-0.14939280410103573
