id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,outage_SMAPE,outage_R2
0,23.920953616069205,0.7515329261325809,0.7515329261325809,3480,28.251768110598707,0.5332018097174975
1,94.22468453934756,-0.01789544641500873,-0.01789544641500873,2515,121.55099256832142,-0.07748098680760118
2,36.74904191166079,0.003459885190566392,0.003459885190566392,3473,40.481973734382606,0.18534448473213416
3,73.9841748970757,-0.0034665181348862983,-0.0034665181348862983,3478,139.63148242306693,-0.0032497010556320483
4,69.34172022317642,0.09310545434142337,0.09310545434142337,3479,87.29673758390544,-0.020033268619744637
5,87.53882316814722,0.0705272462682296,0.0705272462682296,3480,63.54000293959181,-0.2848378454944809
6,29.73081959281563,0.619538321532155,0.619538321532155,3480,38.872106881954146,0.5046380663557819
7,58.65809627463109,0.33709992588667115,0.33709992588667115,3480,57.61743051259942,0.5731957817734608
8,53.672045581213446,0.32666103921780576,0.32666103921780576,3480,59.56713236490576,0.14489260131679427
9,73.21023084137279,-0.07202392257341295,-0.07202392257341295,2688,74.33233647975986,0.09040694816425454
10,57.064696793539525,0.3516819641232102,0.3516819641232102,3480,58.64761288863989,0.24863377079905646
11,33.08899996804669,-0.010265461909625406,-0.010265461909625406,3385,36.6199449096974,0.018310189543325084
12,40.340242874873915,0.1632479603683289,0.1632479603683289,3480,37.73713151550752,0.1472993283119164
13,57.16876549816426,0.03437151752022638,0.03437151752022638,3480,75.09444212588359,0.04525031629934595
14,44.692853220565674,0.39280828959178204,0.39280828959178204,3480,58.35802838285116,0.397939126198086
15,44.252925361635576,0.017136324812567216,0.017136324812567216,3480,50.01873964439881,0.008990668932062573
16,101.3428201189062,-0.103237456233636,-0.103237456233636,3480,90.77628074414761,0.025184105461137474
17,22.612918952437113,0.6317155446905129,0.6317155446905129,3480,22.104625554228246,0.6005144518363904
19,92.09454079037307,-0.05468343800582942,-0.05468343800582942,3480,75.14207186301593,0.01630350395435054
20,27.78563547145079,0.0921153108906021,0.0921153108906021,3480,36.53974030632134,0.07498201496682178
21,44.78622183535989,0.08657939684380478,0.08657939684380478,3476,53.714554050404715,0.01902668482399794
22,58.662637310914434,0.158756093686084,0.158756093686084,3479,77.7452740300868,-0.09595538630112288
23,50.46077406934989,-0.029341767497844007,-0.029341767497844007,3366,60.966975734431,-0.031665120981551276
24,29.95011105834343,0.1812500571218485,0.1812500571218485,3480,31.33021480459895,-0.014103491563842496
25,25.06520486274307,0.5824742323598168,0.5824742323598168,3480,35.83766113299124,0.13216986525869
26,38.03539138363603,-0.0015848337360637732,-0.0015848337360637732,3480,38.823269953779835,-0.0006606113454428186
