id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,21.598618120438907,0.6920434602493037,0.6920434602493037,3480,0.09531458984543689,0.696729658560279,0.14504355753445408,4008,24.248164334476897,0.5983390783656573
1,23.23923928125232,0.5843652165761681,0.5843652165761681,3480,0.01795025961217856,0.5954550685206443,0.03437523880962785,4008,21.352924544974417,0.5826657990206487
2,30.245163885720206,0.14632446502830498,0.14632446502830498,3480,0.05678610273636628,0.1879133900227835,0.10614957286659585,4008,31.99413982203915,0.2485585397184651
3,26.740286584661437,0.6626090754483617,0.6626090754483617,3480,0.08154089697072836,0.6700986949271511,0.13076173612645053,4008,28.160987871624428,0.45195066260619166
4,70.7459685029827,0.48163665083501717,0.48163665083501717,3480,0.05335878342976283,0.454379924057683,0.0972108548126629,4008,81.9422131434658,0.18749474803144572
5,66.77262267223936,0.24202067946997297,0.24202067946997297,3480,0.08861513296495749,0.4155823758819548,0.1538951705493237,4008,73.70014010520863,0.1462162435151697
6,78.77705889142145,0.20147098037779076,0.20147098037779076,3480,0.04626198116910806,0.19327316029629527,0.08750591087184169,4008,89.85745593077846,0.11775073600102237
7,79.00497054142258,0.3647025108776166,0.3647025108776166,3480,0.020718478583090467,0.3433623864069977,0.04016951346926535,4008,86.78679623272254,0.08047026365635657
8,108.6562452086947,0.20219243175613155,0.20219243175613155,3471,0.05263465243047185,0.1820096241916519,0.0989051261465302,4008,115.21571223615219,0.011713594269572414
9,37.32692046272712,0.18866802131041127,0.18866802131041127,3480,0.052881763062761204,0.2188241788490829,0.09905780000407614,4008,45.446705390302725,0.26295927956283105
10,46.706816701377335,0.6723641616021045,0.6723641616021045,3480,0.08619693244530822,0.6785702377044889,0.1359393771995923,4008,46.530847054636624,0.7020459672895452
11,130.49955118439527,-0.2110479670780967,-0.2110479670780967,3480,0.11170822276070291,-0.18862353567524948,0.20422330200030267,4008,123.68851063284545,-0.10341271364175597
12,50.16297641546982,0.43360818781514576,0.43360818781514576,3478,0.0646913963970636,0.5662321520141269,0.11259114206255026,4008,62.045403069019876,0.5789002365050955
