id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,23.18197701506378,0.6964096743468822,0.6964096743468822,3480,0.09602047737416075,0.6922210632409411,0.14637505354857425,4008,30.402524903856232,0.48793961644137607
1,24.18902997797589,0.573739534545219,0.573739534545219,3480,0.018221106135525078,0.5831548318351478,0.034915967979483466,4008,24.231146442369123,0.5474845399750634
2,30.218829800020906,0.15360531905617258,0.15360531905617258,3480,0.056732631386024295,0.18944203598446274,0.1060430873649873,4008,34.01430022477115,0.2267598368569801
3,27.53782244661631,0.683341332909746,0.683341332909746,3480,0.07964918741196472,0.6852282391664006,0.12712973325656246,4008,33.3952414973905,0.3645086668968366
4,69.69205194095925,0.512972919845702,0.512972919845702,3480,0.0505554469984523,0.5102049264012605,0.09165091154555577,4008,79.09599004418233,0.47225324932390034
5,63.62602590426406,0.2929666020854429,0.2929666020854429,3480,0.08221000555578327,0.4970128703633656,0.14132186313016992,4008,72.11119402018717,0.17340304630641612
6,79.50499530092216,0.24153892292840828,0.24153892292840828,3480,0.04507295124081467,0.23420938133148816,0.08513502023473289,4008,86.97639038095448,0.16545526696893453
7,76.5553564379888,0.48422579929637155,0.48422579929637155,3480,0.018573842452189498,0.4722678535237844,0.03588470177613081,4008,85.57455133650205,0.3237228376900462
8,107.20417571464186,0.2985638599700986,0.2985638599700986,3471,0.049340857610514245,0.28118345826243196,0.0923431178663531,4008,111.89890527016581,0.1343564084465404
9,39.17826317501801,0.1983967172282094,0.1983967172282094,3480,0.052667894903365035,0.2251299746468669,0.09863178969833113,4008,52.13307430171687,0.1483737832071803
10,43.47206429647302,0.7203396026823938,0.7203396026823938,3480,0.07949628095329583,0.7266015239644409,0.12317645208773746,4008,45.545880272663425,0.7538017681030545
11,128.90578595521478,-0.18965700185283185,-0.18965700185283185,3480,0.1107216946630095,-0.1677220719713186,0.20226492565166765,4008,126.7486844369268,-0.08519619467306194
12,51.18914343009907,0.45931393190896797,0.45931393190896797,3478,0.06155796151962725,0.607235012696524,0.10643447370341057,4008,57.7033097842761,0.6812910417541604
13,81.23618062246652,0.04556556581176696,0.04556556581176696,3479,0.02775483535206055,0.05095914738692686,0.05393240967622948,4008,80.95902223384475,0.19256790251571776
14,76.21520749443735,0.1173029952189979,0.1173029952189979,3480,0.07091495211745404,0.12791768162178163,0.13116406120192153,4008,82.44437198839678,0.23698488035628074
15,73.83230093383371,0.15626218156422034,0.15626218156422034,3480,0.062126778460206734,0.19975002424513777,0.11530216396373129,4008,86.9713760130578,0.37130960041342076
16,65.69456578013063,0.47309462942951674,0.47309462942951674,3480,0.036420825608819554,0.43661685475931544,0.06841861768503561,4008,80.64089348425665,0.16522565252697874
17,61.59436032527108,0.4068875244486083,0.4068875244486083,3480,0.059074106395257,0.41807987563088245,0.1072596591065388,4008,69.51429719321257,0.40712318002000136
18,94.48677914160004,0.20462299783255655,0.20462299783255655,3480,0.032653085035054166,0.2191341065102741,0.06268490617718736,4008,89.37105492103854,0.3402418932669874
19,67.68516794433808,-6.574906322165397e-05,-6.574906322165397e-05,3480,0.08489132318379808,-0.0030001248321167573,0.15653401431880257,4008,65.90626197243598,-0.022121252282808257
20,91.76960120587519,0.0021550560933422114,0.0021550560933422114,3478,0.08431770355981434,0.03355769108920259,0.15510334451879845,4008,90.47822711441856,0.13275750387118612
21,72.4032171795917,-0.022217283654478726,-0.022217283654478726,3480,0.05338127905366151,-0.01980700342438202,0.10145209954207461,4008,73.60576622611732,-0.00864629930728622
22,34.52694767453104,0.4491715728454999,0.4491715728454999,3480,0.0420898807971133,0.44739060739451453,0.07822193334473453,4008,42.9992297933578,0.2354046306523987
23,29.88112147943874,0.721854369984896,0.721854369984896,3480,0.09117867815706841,0.7116915202841227,0.13854269129586136,4008,36.27323834609824,0.43286058680896555
24,48.74127625492086,0.047078364892799485,0.047078364892799485,3480,0.04494740982093049,0.06421243881726324,0.085774910167147,4008,68.37295539501903,-0.034892858473010824
25,51.53692860110445,0.15313833931079124,0.15313833931079124,3480,0.03024848107009118,0.16572502926781874,0.05838025702329924,4008,62.699905152099845,0.22570783770946212
26,46.29009031927643,0.17501458526499436,0.17501458526499436,3480,0.12033224871618751,0.6136428048395217,0.1835097638728617,4008,49.46306250430893,0.27757405571042026
27,33.22698231071982,0.3444000866848682,0.3444000866848682,3480,0.07106219118340316,0.3617182543319266,0.1278863385817253,4008,51.27596852741966,0.2464516537145619
28,46.78923418489306,0.1252098528266098,0.1252098528266098,3480,0.07836537050947524,0.18141600818758996,0.14303736756208082,4008,62.30483286652676,0.13233371636322144
29,50.839979047089265,0.24235814304099712,0.24235814304099712,3478,0.13892107765210468,0.29352686606203626,0.2321851930221439,4008,66.9249391246826,0.011326417942054356
30,75.6194911387778,-294.05571780115054,-1.0,3478,0.09561019091617029,-1.0462270893980512,0.18268443123418363,4008,84.99433754239824,-0.11945799874767515
31,45.97342318733555,0.42254479564315317,0.42254479564315317,3474,0.03321930139504445,0.4214837639257316,0.06283076274293402,4008,42.4396729773987,0.37163770920212547
32,28.817068501735083,0.35702653687847774,0.35702653687847774,3480,0.08000618669933186,0.36770111242029735,0.14203976547740985,4008,39.10554311200837,0.28797114252304357
33,32.540375093930066,0.36409670158396357,0.36409670158396357,3480,0.08172695373999886,0.4071469189160699,0.14365108313651337,4008,48.74190672721593,0.45538497263127287
34,40.65258651509928,0.6663518498005909,0.6663518498005909,3480,0.06434726546310107,0.6714281971114326,0.10761858472715981,4008,50.00599710759703,0.7016032190648491
35,70.1822655902803,0.3057752819711578,0.3057752819711578,3480,0.07260737061457037,0.3348994900890099,0.13092228101086084,4008,73.38080218434162,0.3786380045739045
36,43.7263315285849,0.36861417309326683,0.36861417309326683,3480,0.07363814498060293,0.4044340462483472,0.13107024338600748,4008,59.53705849585242,0.2996804522892266
37,31.760046022818045,-0.044765909282304284,-0.044765909282304284,3480,0.0023027945484251854,0.014427638073791771,0.004594853200320327,4008,49.43557984801647,-0.0428608065464835
38,80.12863803131303,0.43878754707309486,0.43878754707309486,3476,0.0635579569392495,0.5059654447552107,0.11262642988428717,4008,111.6688236449557,0.709844880957041
39,76.68827281365662,0.24556837590308722,0.24556837590308722,3480,0.06504897021852243,0.2510748494829729,0.11970112702812094,4008,79.56577235641095,0.2300220149288268
40,72.53084805265351,0.4449086526431375,0.4449086526431375,3480,0.0689114146061207,0.46486670050769563,0.12209954597780559,4008,65.1928265346768,0.5706373841315848
41,65.02392906154184,0.39701934886422796,0.39701934886422796,3480,0.05186776975964175,0.3927665754602999,0.09557210251413864,4008,74.90407966345742,0.2664216404279046
42,68.4500175911244,0.5268232341399841,0.5268232341399841,3480,0.07560036405342746,0.5422686798889444,0.12976785541351576,4008,67.46820790228736,0.6364073917746543
43,71.09351521012074,0.28082742041054176,0.28082742041054176,3480,0.023772395724907153,0.2691146234853603,0.04604708793627466,4008,73.93373335664035,0.18379979170334038
45,80.89806852970172,0.4352672979795955,0.4352672979795955,3480,0.05659211359958061,0.49232732345989294,0.1018325803211946,4008,86.94463324460322,0.5115366905335359
46,92.88640293376574,0.17734333296622484,0.17734333296622484,3480,0.06522396494295643,0.11654719682087777,0.12147929958773195,4008,101.52937988428266,-0.8152652647529746
47,22.773749393669647,0.18183909834270662,0.18183909834270662,3476,0.005017132407652789,0.21406571786856443,0.00997061585499469,4008,26.080949502580303,0.2369921967923122
48,26.783807173743572,0.49418634394621863,0.49418634394621863,3480,0.10014503050933987,0.5277448017057373,0.16524805149091035,4008,31.8847510715305,0.3857880138051091
49,36.306881259960704,0.19299764406317,0.19299764406317,3480,0.06758198166997098,0.2695486023520184,0.12371751419430897,4008,41.6943627645536,0.188652432982912
50,27.813124772180576,0.7117776946899218,0.7117776946899218,3480,0.07574960108865483,0.707651373303779,0.1203227300730009,4008,33.697420330299906,0.42030700262248444
