id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,outage_SMAPE,outage_R2
0,30.89817330299815,0.6192237087835272,0.6192237087835272,3192,42.54809595976744,-0.14617256193543082
1,108.15063395401216,-0.03473207255044142,-0.03473207255044142,2344,143.532097854526,-0.08923828161757208
2,42.86865805721582,0.0002470965216501142,0.0002470965216501142,3185,63.885952870335274,-0.9365507046652437
3,76.27895590637756,-0.0029162094712080755,-0.0029162094712080755,3191,126.31919492817305,0.00715745915783339
4,72.6736431939232,0.07752342345669494,0.07752342345669494,3192,94.07802136657651,-0.012163029434227646
5,119.2327770723914,-0.01987958467474371,-0.01987958467474371,3192,181.76540103403875,-2591.5748990031034
6,38.799977605604006,0.43002887936217715,0.43002887936217715,3192,53.06956474958678,0.1564097675414583
7,67.05353756348433,0.24767403190779103,0.24767403190779103,3192,64.31722372029482,0.4036942522521316
8,56.9672932572565,0.30220210324656793,0.30220210324656793,3192,74.08142583687992,-0.6755942990449193
9,78.1061106847555,-0.0750481948229802,-0.0750481948229802,2688,108.2320093571354,-0.886294430285878
10,70.19961925234772,0.2501469097054394,0.2501469097054394,3192,69.07153884905706,0.11038530914632982
11,50.46583108694389,-0.009695465475651144,-0.009695465475651144,3097,65.81584826537288,-1.1125988874245558
12,48.75643217326239,-0.10527836901481424,-0.10527836901481424,3192,44.73747130681245,-0.4256074778808365
13,61.30837650543126,0.01004001545506672,0.01004001545506672,3192,83.57057662850815,0.012818814915114274
14,54.25751602917239,0.30676318202321795,0.30676318202321795,3192,76.04911002250215,0.19225829689774787
15,50.74282339611836,0.011817141041287949,0.011817141041287949,3192,83.65024450841038,-0.016957467246732305
16,103.5490160000904,-0.12748875950992744,-0.12748875950992744,3192,118.90264687451308,-0.08339347774201289
17,29.99111121285784,0.4419999835792324,0.4419999835792324,3192,35.99202076148785,-0.18642842496278855
19,93.86811508053702,-0.06520083588453685,-0.06520083588453685,3192,112.86757452315568,-0.042147574256088394
20,31.161050010383107,0.012547720935923268,0.012547720935923268,3192,44.585397775559,-0.20518286562644583
21,48.75456942261187,-0.14211990482732073,-0.14211990482732073,3188,63.92380557474188,-0.4469676268229321
22,65.3060137767133,-0.03795009065658794,-0.03795009065658794,3191,97.31416798476683,-0.6005886686201558
23,55.12665590155109,-0.009457187499191777,-0.009457187499191777,3083,68.65274402213281,-0.010641340021176893
24,48.33429444579054,0.09843898891073222,0.09843898891073222,3192,80.52020836869738,-0.03397765831595079
25,31.410910248771888,0.3261376001865657,0.3261376001865657,3192,60.4283352458611,-1.7557322599490446
26,41.74133072380368,-0.001386854457468445,-0.001386854457468445,3192,85.31623823404269,-0.0028161654918648082
27,75.45093570008325,-0.008574485906726048,-0.008574485906726048,3192,95.0620477995775,-0.007877568736850193
28,130.21734148682765,-0.07456004105966452,-0.07456004105966452,3192,140.1637958490292,-0.029159275758730452
29,28.78434464317036,0.10958857780242115,0.10958857780242115,3192,60.21466760237877,-0.16680212191670507
30,32.46276588933477,-0.0932580498885438,-0.0932580498885438,3192,47.14856400925383,-1.2751461199980962
31,60.969649361655144,-0.572150886187182,-0.572150886187182,3175,59.060687195947125,-0.038653635489978244
32,61.476457308969124,0.22677989180956581,0.22677989180956581,3192,115.81627749794859,-0.019227390050196025
33,134.1465883709495,-0.14957023768821465,-0.14957023768821465,3192,134.44985094377938,-0.11097745800368286
34,60.49856060255443,-1.666247805945503,-1.0,3192,62.999470976215676,-3.0891909468358527
35,45.680716303047575,0.010304723108945146,0.010304723108945146,3192,83.03822795595627,-0.05374858053460163
36,68.46928996946158,-0.02133490918133174,-0.02133490918133174,3192,85.93360096895397,-0.005069013406830969
37,65.72441144744006,-0.2949013311771056,-0.2949013311771056,450,69.30513235532115,-0.08503159907239133
38,124.1158962070795,-0.05443852071010924,-0.05443852071010924,3192,142.9380541893424,-0.06465923141667851
39,187.89358624534665,-2214829780.7661996,-1.0,2150,193.03209036174954,-90682.19867891436
40,59.00489277145219,-0.031089248122810442,-0.031089248122810442,3192,63.276273404853036,-0.05425920915743743
41,71.74939964969991,-0.022336148677202017,-0.022336148677202017,3192,108.49956033987893,-24.521670984787477
42,45.24328255358348,-0.0870651932210944,-0.0870651932210944,271,50.58145451404803,-0.12260376927744043
43,41.557439532711236,-0.003535317919659331,-0.003535317919659331,3192,68.60922078637304,-0.054108728367432635
44,96.93797949821857,-0.2218800484901735,-0.2218800484901735,3149,163.85294047312314,-20.386873176864672
45,90.1148116273507,-0.01826216944083603,-0.01826216944083603,3192,98.64902126607804,-0.030713606927180503
46,188.0504140183283,-40985.38559584792,-1.0,2631,188.6265440085426,-2.6329357400404807
47,50.034671591242976,0.0006064808571087932,0.0006064808571087932,3192,19.827772198361966,-0.21321781944466922
48,77.3643786858173,-0.003670411681714336,-0.003670411681714336,3192,96.62302094881119,-0.002394513656390318
49,60.40935194919559,-0.012351976493130357,-0.012351976493130357,3192,74.48577154675544,-0.00924007382778358
50,32.04056614766477,-0.007353013842493317,-0.007353013842493317,3192,43.12109396438195,-0.012772334923890849
51,83.70207818868907,-0.08118601949923443,-0.08118601949923443,3192,127.85847432574957,-0.48869680842749674
