id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,32.14345163782771,0.5464583655568509,0.5464583655568509,3192,0.11073059337475351,0.5236700623203259,0.17968946591144494,3864,35.57834146931606,0.2190208893668536
1,112.24231185524648,-0.03649921422330715,-0.03649921422330715,2344,0.05904938777711526,-0.02486066130742204,0.11166497562812581,3864,137.71152313288533,-0.14225814957527283
2,39.59834566593148,0.0024603918538748104,0.0024603918538748104,3185,0.13604371232777973,0.004325601273097335,0.23937982462135018,3864,63.31309128551954,-1.1163357238318543
3,75.07770329593849,-0.003699484703046485,-0.003699484703046485,3191,0.018865564384010054,-0.004452672071180386,0.03703552986858075,3864,125.34078297330274,-0.005782495836761381
4,70.17738795149442,0.07768528626584814,0.07768528626584814,3192,0.06541588997837426,0.07051484983300282,0.12222943964552019,3864,89.56658566979407,0.014991748047959441
5,107.2843788963478,-0.0009171916849832762,-0.0009171916849832762,3192,0.029794888564280572,0.016988489550499808,0.05783675624436782,3864,138.94566486069647,-21.457762100456154
6,39.29967399194165,0.29639861956984526,0.29639861956984526,3192,0.12470208632023591,0.33969991578485126,0.20978489280583443,3864,48.64887128461176,0.3323154468792888
7,72.2869632439608,0.13153666982135126,0.13153666982135126,3192,0.06639057351333755,0.14865702571057282,0.12317550874095959,3864,67.67138804435461,0.28779426956281295
8,57.70712926043653,0.22432715066211517,0.22432715066211517,3192,0.03360669659326281,0.23671568414694266,0.06437885235654556,3864,69.4198730518792,-0.14934302070316918
9,76.55445461607522,-0.043407127802671974,-0.043407127802671974,2688,0.0800740707622518,-0.05500915988925548,0.148850543894138,3864,102.84986358791008,-1.0017531167978495
10,74.0585510497546,0.062495348065576106,0.062495348065576106,3192,0.03470610849799823,0.06358560125954582,0.06693154861736225,3864,73.80649990109464,0.06023638462035108
11,53.6239718148768,-0.009199422955644243,-0.009199422955644243,3097,0.1376575787803406,-0.15028743586410132,0.24588904265639389,3864,46.929957513426665,-0.4005039859970969
12,46.75244847561693,-0.0480433497232593,-0.0480433497232593,3192,0.15146059053721975,-0.03268313108206322,0.2641753598247805,3864,46.749947659826304,-0.581238592787261
13,62.96162717774788,-0.027543484049634914,-0.027543484049634914,3192,0.052275750441489584,-0.022996576279326275,0.09946859487617288,3864,83.13159619721878,-0.01357127022446969
14,61.487261359998556,0.10699721201461021,0.10699721201461021,3192,0.04686002146560201,0.1294978037130341,0.08893270469280068,3864,74.44585264067456,0.29874357511746874
15,56.27009822640782,0.001667728757631326,0.001667728757631326,3192,0.04836044633927104,0.005663851616713789,0.09223496113916499,3864,77.17397847380467,-0.00017182627436063136
16,105.00513250505466,-0.13012639570990925,-0.13012639570990925,3192,0.0781654091590617,-0.12087533688026841,0.14613961971342956,3864,121.53175716942002,-0.08944846867097955
17,29.811117543221883,0.41397647978344354,0.41397647978344354,3192,0.021936143934754865,0.40588082107523904,0.042310108653225244,3864,31.826012976195724,0.1374049448080904
19,92.12012935327203,-0.0664130580678659,-0.0664130580678659,3192,0.1711851720288958,-0.09584769762502554,0.2961136701791307,3864,104.02754968066206,-0.023208553410882793
20,29.603019566385676,0.037175189907332484,0.037175189907332484,3192,0.04179330899253416,0.05341736445542655,0.08005217203623764,3864,43.952981929728246,-0.1957241895698678
21,46.29297156677359,-0.026083828064437986,-0.026083828064437986,3188,0.12788752578710705,0.02311280217389078,0.22616680854986704,3864,59.17645825094746,-0.05864752326706957
22,62.3955660196569,0.0017442210876356112,0.0017442210876356112,3191,0.15924202753828906,0.06788617258390384,0.2720133769391248,3864,94.11134303479643,-0.4070110313601889
23,55.1349326851653,-0.03245875200505077,-0.03245875200505077,3083,0.005472226181212277,-0.026254469243851997,0.010886403540946676,3864,67.89300039699934,-0.03630489893225808
24,45.86693552049926,0.14591517266830856,0.14591517266830856,3192,0.009734017330322437,0.15253155069872337,0.019246964150291947,3864,84.2515073079161,-0.06163268933604105
25,32.67827315400515,0.3202591144485111,0.3202591144485111,3192,0.037503088344971805,0.3475980131512282,0.07092885740071883,3864,48.96693345716808,-1.0376273275539076
26,43.23100290082227,-0.0013532363978663309,-0.0013532363978663309,3192,0.0163612067128664,-0.0013971603850346792,0.03219637680691443,3864,74.39610424471871,-0.0029472298344122017
27,76.9627310106222,-0.010256931957741022,-0.010256931957741022,3192,0.0194750409361771,-0.010296926202783663,0.038213458170080525,3864,96.7578422451538,-0.011312520950690796
28,131.7252048731539,-0.07390618367824309,-0.07390618367824309,3192,0.06615401461386285,-0.07464750748104909,0.12463561020518676,3864,142.1160794834629,-0.041180666157871304
29,25.826859368035148,0.18056797830853266,0.18056797830853266,3192,0.14323522940462124,0.0857140113244601,0.24766966580039845,3864,59.75990319951537,-0.20080955574725423
30,28.68977676075786,-0.012092266502609306,-0.012092266502609306,3192,0.092613255409168,0.02374637123867096,0.16917733724114126,3864,47.98504682187764,-0.9645599501790689
31,54.121823354668955,-0.24833668287483324,-0.24833668287483324,3175,0.00531951266798511,-0.21320269543438553,0.010592580199662166,3864,61.236717586719855,-0.11327262260988014
32,58.92232533433792,0.23674607776865586,0.23674607776865586,3192,0.0599255031444151,0.17289199135809574,0.11175420751089098,3864,115.20192958327824,0.029972533455563166
33,135.96084401225957,-0.1397750855232467,-0.1397750855232467,3192,0.12679961874459905,-0.14195236278884193,0.22825442061751403,3864,138.77788451164943,-0.1512023593812888
34,70.5863128752024,-1.2075370683850442,-1.0,3192,0.2449361125520208,-1.0510734486272435,0.43761312283681714,3864,57.51837714392142,-0.7038359380072912
35,43.6702588181249,0.022266316699742994,0.022266316699742994,3192,0.06523319048905032,0.034908903036357186,0.12220612895220416,3864,82.45348019034702,-0.03157759424542661
