id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,outage_SMAPE,outage_R2
0,32.72257891165006,0.5610939228344197,0.5610939228344197,3192,39.81262351852819,0.02198529085699119
1,112.47790220966523,-0.037791882249196496,-0.037791882249196496,2344,161.91882832081703,-0.1486675407059208
2,40.40471663095508,0.003137842675260294,0.003137842675260294,3185,66.03512589616662,-0.9827470032636036
3,72.52046897290434,-0.004966414140745057,-0.004966414140745057,3191,121.07786797926745,-0.008332936371468147
4,71.49067492574721,0.10058897413367773,0.10058897413367773,3192,93.40773507012054,0.01991434265030434
5,110.68028792275504,0.01206876972367299,0.01206876972367299,3192,122.43716433528608,-14.292083585281315
6,35.54050603164657,0.48597084712125516,0.48597084712125516,3192,53.919719841834336,0.2422538929131448
7,66.6824700984564,0.17377994364586935,0.17377994364586935,3192,68.83425575790757,0.36931912466166605
8,58.402865493987996,0.31446002387382643,0.31446002387382643,3192,81.33173419100996,-0.8395059767685185
9,76.21138699599321,-0.0065652196700625165,-0.0065652196700625165,2688,108.28597739265327,-0.542300272184844
10,66.05457753678373,0.29064582077701384,0.29064582077701384,3192,70.52407444173711,0.1519557845028464
11,47.33134143984922,-0.009273908220485128,-0.009273908220485128,3097,50.16882422345249,-0.6012914491192052
12,46.483577158719406,-0.03019559035372632,-0.03019559035372632,3192,42.32534709187954,-0.15146933349686398
13,63.75903726594444,0.005525852737877757,0.005525852737877757,3192,88.49717271073632,0.000669744588676191
14,53.757198523931784,0.265583444088603,0.265583444088603,3192,76.33452903587413,0.2825746214041891
15,59.56580379664702,0.00570976012053015,0.00570976012053015,3192,86.32895866453761,0.00237144863146177
16,102.97720717852796,-0.13647884082091521,-0.13647884082091521,3192,120.49474543200635,-0.10437149462131301
17,29.85712590348049,0.44044958021352276,0.44044958021352276,3192,35.31207424611128,-0.08582903170194522
19,92.5596769503902,-0.07045999947385351,-0.07045999947385351,3192,106.60183991379917,-0.029167502876066953
20,31.042802930284967,0.03143972127805372,0.03143972127805372,3192,49.19441215965873,-0.3051148742535015
21,47.035167988613644,-0.031323508341414064,-0.031323508341414064,3188,69.93461909544789,-0.5345985675095104
22,62.53077209159306,0.00938082861920475,0.00938082861920475,3191,97.55048645627834,-0.3848012912655392
23,56.95435015651046,0.002434569924708141,0.002434569924708141,3083,71.69172453224397,-0.013582154903750698
24,42.5356093112213,0.13782225445834084,0.13782225445834084,3192,58.97646891336182,-0.014865464826991026
25,32.676472746538224,0.32896564901150915,0.32896564901150915,3192,54.347154981772924,-2.9398946047988734
26,45.70561403555798,-0.001314104598753918,-0.001314104598753918,3192,70.5451467462722,-0.0024998367443871405
27,78.45522886941893,-0.007743416111590795,-0.007743416111590795,3192,96.8791664854164,-0.017897272154858035
28,126.40526817918251,-0.0807576162165149,-0.0807576162165149,3192,142.9536735815607,-0.04067530950173781
29,28.18080145452787,0.07593804706827467,0.07593804706827467,3192,62.928402965454566,-0.22333155223633305
30,29.377185203124846,-0.037848452216307615,-0.037848452216307615,3192,40.33172487912006,-0.9453859067591603
31,57.09313838359783,-0.36085521867981596,-0.36085521867981596,3175,63.17996268900258,-0.1947902913904398
32,66.72163744800812,0.14470777566306559,0.14470777566306559,3192,111.54916166874204,0.01857055131851415
33,132.17655659339016,-0.15670850312792495,-0.15670850312792495,3192,133.99219892849473,-0.08228278006642809
34,51.83094730617637,-0.7388524936984486,-0.7388524936984486,3192,49.94024632796331,-1.7035686015143074
35,45.33481752593374,0.022568752954906013,0.022568752954906013,3192,93.31592886661052,-0.09300990407524234
36,70.11403323463826,-0.022504014010245044,-0.022504014010245044,3192,92.27388333882972,-0.0011542436846749826
37,64.82767667260292,-0.2223618623768453,-0.2223618623768453,450,69.78324049790596,-0.06800897362882341
38,123.73288027785469,-0.05695143024408145,-0.05695143024408145,3192,133.10359224352428,-0.06511554733212588
39,141.02275628843748,-12.769629271744614,-1.0,2150,139.96592749187928,-0.09094797480161354
40,58.6917058513675,-0.029522971771559048,-0.029522971771559048,3192,62.104338622005294,-0.04572256150198384
41,60.2952893949244,0.0002638353255444148,0.0002638353255444148,3192,73.512422551996,-1.7440131072880831
42,43.36093082330698,-0.04013805353723687,-0.04013805353723687,271,48.05756948057819,-0.04295329791676927
43,42.01308636650795,-0.0034112059893898206,-0.0034112059893898206,3192,67.41379738621825,-0.07774537291940242
44,81.91205074799392,-0.009883530125687434,-0.009883530125687434,3149,88.58349527656364,-0.02751132977295656
