id_institution_subnet,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,34.42120390452336,0.49913902310627467,0.49913902310627467,3192,0.11905303220895971,0.4493780172941284,0.1957762054192223,3864,40.88233557785389,-0.11907765954376193
1,121.55657096121317,-0.036437646680862024,-0.036437646680862024,2344,0.05905048213383494,-0.024898648950869795,0.11166715784587042,3864,152.24450228612753,-0.14053569968457058
2,43.22066233921183,-0.0011234131780533119,-0.0011234131780533119,3185,0.14258499857485638,-0.09372480821314544,0.25228102109052986,3864,63.45431410780385,-0.8811729207158483
3,79.55312554191546,-0.004595843621993501,-0.004595843621993501,3191,0.018869324615546856,-0.004853121370853364,0.037043047776143076,3864,124.17038647301568,0.006828869703879192
4,74.47127143456642,0.015309635718218195,0.015309635718218195,3192,0.06755579729414168,0.008708927745261219,0.12649130041866175,3864,94.26086267725437,-0.036790139840803704
5,122.24910374983399,-0.020568460709462055,-0.020568460709462055,3192,0.03015852023538418,-0.007152254698157057,0.05856339756110832,3864,171.35414880247112,-549.2144628064524
6,44.03695009928057,0.12414381492409987,0.12414381492409987,3192,0.14015239811592753,0.16594444297397049,0.23997933061854418,3864,54.92579584630612,0.05778273281767188
7,75.04699224266514,0.11879877066117872,0.11879877066117872,3192,0.06785568049146617,0.1106675562373497,0.12609069549766447,3864,72.42071308034674,-0.05781022125398172
8,61.00460225941732,0.18815316672306714,0.18815316672306714,3192,0.03487622780600108,0.1779585819800732,0.066913556747214,3864,76.18454516661237,-0.6404253177108403
9,76.96519576067308,-0.06500968500273774,-0.06500968500273774,2688,0.07889338395550306,-0.024126453937269865,0.14650108506446516,3864,112.7176242652154,-1.5711266748435944
10,79.82200448673463,-0.027587349782201676,-0.027587349782201676,3192,0.03665096209522149,-0.044304144564117465,0.07081654248637431,3864,77.03549991803649,-0.16099641725264835
