id_institution,test_SMAPE,test_R2,test_R2_clip,test_RMSE,test_R2_norm,test_Harmonic,test_RMSE_mm,test_R2_mm,test_Harmonic_mm,testall_RMSE_mm,testall_R2_mm,testall_Harmonic_mm,paper_RMSE,paper_R2,paper_Harmonic,test_n_obs,paper_n_pts,outage_SMAPE,outage_R2,outage_RMSE,outage_Harmonic,outage_RMSE_mm,outage_Harmonic_mm
30,45.505500080626625,0.07319893296508029,0.07319893296508029,0.07925701833474322,0.09850703269830885,0.14570409520160565,0.06430958015080253,0.07319893296508029,0.12027352884074655,0.07167883842872458,0.07288777371420452,0.13306952739355757,0.06350849121909215,0.097163622431782,0.1186693860733647,3478,4008,60.27730483471452,-0.0006555847985147967,0.11708045379060879,0.2056635090035389,0.1083468160751605,0.1955231954688916
31,44.47413171420706,0.31156477387754644,0.31156477387754644,2.144096502377042,0.6585224275407269,0.5891281826298789,0.03685527742587197,0.31156477387754644,0.06996498954379425,0.03624167884643783,0.312073174240465,0.06885586139262437,0.03624089799751311,0.31145478791880177,0.06885754693891913,3474,4008,44.170610829453864,0.26467157911431427,0.6646096754397377,0.6012635047387557,0.0319116322434574,0.06116867869388073
32,28.225817009033076,0.3485787331123761,0.3485787331123761,0.5924449070602176,0.4327477905030461,0.5795749213084438,0.08287412365023578,0.3485787331123761,0.14704155116892215,0.08205249733946224,0.3558884155759202,0.14556204415652513,0.08063914367877131,0.3576568610202274,0.14328982028381584,3480,4008,35.916359179501356,0.2613747418410698,0.767603026427939,0.7010539420265061,0.07641656282124071,0.13850382149367085
33,33.613354941902635,0.3237873381739377,0.3237873381739377,0.5026904470472964,0.4955827128684478,0.5035523866238418,0.08948637733278209,0.3237873381739377,0.15805641203323698,0.08735241864833383,0.3542697833010975,0.15388741596980865,0.08432306292455861,0.3688839790323192,0.1487691604971655,3480,4008,49.917280676382966,0.43562297821932483,0.7358440000235041,0.6345807907294744,0.07171649414667072,0.12726160655809068
34,41.47554533536125,0.6304284169619143,0.6304284169619143,0.32547638601902995,0.7425427592978875,0.28749843349915594,0.06991006813443404,0.6304284169619143,0.11757839937941311,0.0677924051381498,0.6360178262797787,0.11429680297134645,0.06772593467573265,0.6360178262797787,0.11420231606072803,3480,4008,52.77728435602209,0.6690778545324054,0.37681717985213603,0.2666535660192861,0.05170930398783375,0.08944248488013158
35,69.49554118862096,0.294681597026375,0.294681597026375,0.35603158332352375,0.5997037114905537,0.3768686219407829,0.07887063019174921,0.294681597026375,0.1418762685415841,0.07748731386594986,0.296686088636689,0.13959482653244018,0.07363367098219217,0.3159643022513028,0.1329552482568202,3480,4008,77.10644568982549,0.31371569171275215,0.3984928480467096,0.40190396131220085,0.06766623698325433,0.1231865324158432
36,44.30962482116582,0.34444148907913996,0.34444148907913996,0.46912296213182303,0.5339596674041425,0.46757656664429664,0.08086311170139077,0.3444414890791401,0.143967801778093,0.08055734793387352,0.3457985445841184,0.1434504330469311,0.07524489069722931,0.37816062980121445,0.1342455656126808,3480,4008,56.9681104364809,0.2680229679570202,0.6470750128536168,0.5292614263006378,0.07851230424434848,0.14181359548266806
37,29.0747227800069,0.04350685824977407,0.04350685824977407,1.0407505812972762,0.05888030870228411,0.9884308567845117,0.0021499572242573246,0.04350685824977385,0.004290270992944831,0.002204103721677672,0.0980784861863041,0.0043974609870627845,0.0022029026620605367,0.09807848618630399,0.004395070562289445,3480,4008,40.49920617841943,0.04755511778888177,1.5770693757549543,1.0830664920074071,0.002532178342381536,0.005050928242505181
38,76.95812673090566,0.42183198380543874,0.42183198380543874,0.6389089566311689,0.7446367419760294,0.3648863736842109,0.07735682109819216,0.42183198380543885,0.13645627823400172,0.07261053220577868,0.4323845556661752,0.12875097547295186,0.06472277205858187,0.48769134933506564,0.1149262751207704,3476,4008,104.20669059825623,0.651769527194546,0.9336890721627878,0.4893361052411829,0.024214648412317304,0.04528064933630143
39,76.05257555730745,0.21366539504233129,0.21366539504233129,0.2597984926062108,0.688999644338767,0.2831029664689397,0.07103018673003199,0.2136653950423314,0.13029108347797433,0.06822147712157006,0.21620212365326907,0.12551792085815128,0.06622152319543911,0.22383170991875834,0.12203150041724775,3480,4008,80.4556505937548,0.24235217595034586,0.2977997469600576,0.3028218647626255,0.04556698525118705,0.08596387124414637
40,72.9062544216392,0.4174854790446978,0.4174854790446978,0.42548681583477926,0.4276111098872428,0.48812477309891494,0.07460664465621528,0.4174854790446977,0.13227226924445296,0.07190279415745086,0.4290274392912621,0.1277215627926452,0.07070166977266591,0.4367009904897139,0.1256345043627052,3480,4008,65.47045192378944,0.5299566765486494,0.4177661939293355,0.45456507801125806,0.050587464752922036,0.0913441947582707
41,67.72855864225768,0.38592905927784493,0.38592905927784493,0.31649673866860084,0.6456368286203737,0.33436127682112216,0.05403789865354995,0.38592905927784493,0.09933442369013075,0.0522815049693242,0.38322199158469616,0.0963922696467123,0.052273813018492515,0.38322199158469616,0.09637919590959552,3480,4008,77.81889771644506,0.2791378417672239,0.3970275173632682,0.3797658274174351,0.038763098109456676,0.07357009348931583
42,68.10073015229483,0.46022251858099206,0.46022251858099206,0.4464336077634849,0.6389982870856088,0.39919803599839077,0.0851158154094101,0.46022251858099195,0.14704462571065688,0.08234004956092465,0.46656932092851366,0.1426592934991032,0.08111133125875811,0.47310277045387716,0.1405813617770837,3480,4008,68.54140106706043,0.532734636954876,0.4455537127699651,0.327926027369063,0.060961535356276915,0.10785219017147783
43,71.10805834332919,0.266598265791239,0.266598265791239,0.41325825669241795,0.5816895927503143,0.4157689849369703,0.023869580333038716,0.2665982657912389,0.046234397830527185,0.024048904628822403,0.2520131637944294,0.0465995630411649,0.024048904191205853,0.2520131637944295,0.04659956221960954,3480,4008,76.78709803072532,0.14682708618202212,0.43325218491772216,0.3785187303523064,0.025198911815775712,0.04895200048884966
45,82.16407086340362,0.44154538385173836,0.44154538385173836,0.30357435967504925,0.6668748635842181,0.3176639862289369,0.06445832966056544,0.44154538385173847,0.11557650869306779,0.06264158992659552,0.4412434548067131,0.11265369622020677,0.056579221026285924,0.49255860874772495,0.1018070545952628,3480,4008,93.94449348573323,0.43233223927604003,0.3437594464958633,0.3274384552802909,0.04901100507373728,0.0902316377475729
46,92.56926977381961,0.3423616396067368,0.3423616396067368,0.4315324076566558,0.5342368560985595,0.4479948452580925,0.058735366082808944,0.3423616396067368,0.1078393258161646,0.056928591386802764,0.3398989510347792,0.1048174880806652,0.05609481532717659,0.3465469242340262,0.10332024115693036,3480,4008,104.1185543316339,0.3018073525682198,0.5036973268257955,0.48483453868366755,0.04316833129993341,0.08130940899283504
47,22.001373419305764,0.10266620610285282,0.10266620610285282,0.7216532415919157,0.4226161228395702,0.6415073758568537,0.005620259760168399,0.10266620610285293,0.011170555119282664,0.005254092268019391,0.13941571069876335,0.010444418627415445,0.0052489122654481345,0.13977168229467185,0.010434157737556593,3476,4008,23.200538707956735,0.3500440899350581,0.6821522913095225,0.6419633731043234,0.0011797218623005948,0.0023551689050270532
48,25.555184153451993,0.5400316844409672,0.5400316844409672,0.4111612472019971,0.6182431187048667,0.3959138523891621,0.10089387670712448,0.5400316844409672,0.16548801883644837,0.09899657160562568,0.5638408101368024,0.16136709189950177,0.09622980185948503,0.5639491636489038,0.15766527117647305,3480,4008,32.69980655944241,0.3396083748035009,0.544635139248856,0.5343800933817752,0.08544412233378948,0.15131101720009263
49,34.94231301102947,0.20622092252945223,0.20622092252945223,0.696258791218127,0.36150981721315,0.6661243597556876,0.07959933354741669,0.20622092252945223,0.14468936890000414,0.07504219946098985,0.24666481042041988,0.1364883453008995,0.06671218236218321,0.288229841401175,0.12199054011112936,3480,4008,35.51980410082267,0.313747424770522,0.704540064225664,0.6454464129364733,0.03140973952708762,0.060070075283422314
50,27.072518644206696,0.6943972534839435,0.6943972534839435,0.28726022394541206,0.7671438332442522,0.2572128692931698,0.0805637714534048,0.6943972534839435,0.1275124003774942,0.07799161045791474,0.6943048089733102,0.12427667652450157,0.0774593992562904,0.6943048089733102,0.12360006354080812,3480,4008,32.07795044350343,0.48372732683468966,0.3501771917953905,0.37403258285777574,0.0582642347563346,0.1047112267735683
51,44.80823980231586,0.03057124152406454,0.03057124152406454,0.7146075779456877,0.5692048905744618,0.537539248216653,0.04477620586477738,0.030571241524064652,0.08559875604428956,0.04172283712748207,0.03506761506863443,0.07998710154840022,0.04160092433044522,0.03521534941447024,0.07976253683392606,3480,4008,31.17071005129299,-0.1858923071107106,0.3309919647725517,0.529784712093794,0.00021735516328976598,0.0004346306657041317
52,35.223738515600814,0.5736479607208049,0.5736479607208049,0.2806528159660836,0.7289641685551844,0.2757605025214209,0.06277036110364322,0.5736479607208049,0.109429751906201,0.0612525679076513,0.5834157802570676,0.10680154340782567,0.061125023904210526,0.5834157802570676,0.10660761008305822,3480,4008,39.202956061944256,0.6216700951203435,0.3177236352344468,0.294778459532966,0.050111842084002316,0.08850121904947364
53,29.203367915344973,0.6633568430084704,0.6633568430084704,0.3395960978123784,0.7268193124944489,0.30278919729785486,0.1060794981960684,0.6633568430084704,0.16132419132546846,0.10342124131856985,0.6702783812289728,0.15745483647503344,0.10108410655381042,0.6711406478059629,0.15463639751707486,3480,4008,36.183710933780475,0.3760241176845226,0.4278533905785136,0.42511200343487476,0.08381784527097798,0.14778405605566006
54,68.88359427370247,0.40491628224413967,0.40491628224413967,0.3451952409888577,0.579155739547402,0.37928445108209513,0.04980364442135464,0.40491628224413967,0.09191477339543923,0.04807206943664576,0.4254475035248084,0.08872096932154945,0.048060185608892865,0.4254475035248084,0.0887007297384967,3480,4008,73.08955202523589,0.6087899457993873,0.3565622570097181,0.3310019262038697,0.034552890911718634,0.0634974860144061
55,28.020583580359006,0.5615802925994148,0.5615802925994148,0.33567642458619373,0.758367928310437,0.28099427052729303,0.08383875260064383,0.5615802925994147,0.1407600420064725,0.08056186815503011,0.5777166171795802,0.13530977231999233,0.07733334286247857,0.5948909944144682,0.12987431027315685,3480,4008,29.960519155892413,0.6614285356306995,0.35835356807437374,0.30001191627075774,0.054217598136129065,0.09346763109159502
56,33.828821325056126,0.5520890308773996,0.5520890308773996,0.36344565952469027,0.6588409265966019,0.35194990507844026,0.09173928437545995,0.5520890308773996,0.15228764002192316,0.0888636730935687,0.5652796403431968,0.14756312458473583,0.08820637467900647,0.5652796403431968,0.14665575273440207,3480,4008,42.07547032801892,0.359424102448232,0.4383510824895976,0.4372807025842827,0.06688650050952959,0.12112553321675296
57,27.73960601264511,0.6151922633477312,0.6151922633477312,0.3258771987638711,0.7294917987358309,0.29562244436727064,0.04810472114965512,0.6151922633477312,0.08551876267028989,0.04670048443496551,0.6251825849455026,0.08305296111461635,0.046281881070020195,0.6251825849455027,0.08239033019611185,3480,4008,34.72285403769912,0.37868888217241536,0.4244810952825895,0.4295092189171475,0.03610393935344241,0.06824236431046565
58,74.98391304992177,0.3668702029753329,0.3668702029753329,0.4869553145089336,0.5062072978106208,0.4903501745664228,0.06259804579675314,0.366870202975333,0.1139315852840234,0.06191810896009296,0.3679312563922511,0.11278744314006382,0.060395090702914135,0.37897569653527097,0.11008438989994151,3480,4008,88.72613382704311,0.3752321157047148,0.5746314440837602,0.5026799968782673,0.057235000545355415,0.10486345730551178
59,32.226224302679256,0.5710045422776587,0.5710045422776587,0.35334476808313064,0.6819756300625297,0.3347554746756651,0.10066156329409193,0.5710045422776586,0.16306157270425606,0.09764456926544064,0.5764345347451099,0.15870326613566546,0.09546270925584424,0.5831576479439542,0.15534845647610243,3480,4008,37.26515075175295,0.37930158531153,0.4004500453581847,0.42828911345355,0.07477430932694164,0.13346977862967765
60,34.091838271125035,0.35151916020818175,0.35151916020818175,0.5207432635150523,0.5189070323497604,0.5001334833676888,0.06910129244224451,0.3515191602081815,0.12489403551377788,0.06836414515940666,0.359248112997558,0.12354664970880462,0.06802932463813524,0.35924811299755777,0.12299964338075968,3480,4008,51.983500217799026,0.27793185798733966,0.82305604951238,0.6894580381316155,0.06329126747589493,0.1163813850316178
61,29.745762544196147,-0.5020298901142781,-0.5020298901142781,0.6064022977910193,0.2310015634130106,0.6780895302559726,0.22140141201917926,-0.502029890114279,0.3859179511880098,0.207801146539004,-0.4703643299907858,0.3641397679494164,0.1082982529221252,-0.11683188879340545,0.19744994959421583,3480,4008,35.677164391267056,0.08208986237194671,0.6588484672992612,0.7129100472087677,0.06861784673626903,0.12769027972787675
62,76.0460139482985,0.562579203846684,0.562579203846684,0.3079037898103072,0.7058100648011325,0.3008906826604104,0.06954681684923802,0.5625792038466839,0.12001249474675729,0.06810393104704893,0.5532440850409241,0.11819074361014438,0.0680989330389526,0.5532440850409241,0.11818321709838736,3480,4008,73.67077313567717,0.42396116451571975,0.2876148055572084,0.25118440990413804,0.05769832375393591,0.10489040997553034
63,77.18483461413132,0.4856429235957581,0.4856429235957581,0.44526967815077545,0.6661173304346313,0.3816142741615794,0.07977824810087313,0.485642923595758,0.13813185232841374,0.07712107135243243,0.48364694161275634,0.13419860803838873,0.07711795254759804,0.48364694161275623,0.1341938862078185,3480,4008,82.78600303394524,0.43541925154880445,0.4024533716369149,0.26952175596133904,0.056567206536238784,0.10283139644134906
64,63.14083414624243,0.47036243964061053,0.47036243964061053,0.3191369840168276,0.6726722259820619,0.32318048984631165,0.05962767917689302,0.47036243964061064,0.10718792289188633,0.05849039772835736,0.46656947818910344,0.10542139110559157,0.05486588334824409,0.4971385936205721,0.09893701015139252,3480,4008,75.21183649643288,0.4066262322686356,0.39910140844609576,0.36256420057265837,0.050356198782960784,0.09283410422003417
65,77.4871820435041,0.41463282653493405,0.41463282653493405,0.38575954223754355,0.5820293835026913,0.4012196181428521,0.04637731788988136,0.41463282653493416,0.085945377783556,0.04520811589799617,0.4207990222773911,0.08386996665050597,0.04392281009756819,0.4350649684423693,0.08150846523094175,3480,4008,87.82145806706507,0.4787715220283334,0.4325759485099674,0.39126034350788835,0.036578776113541066,0.06836017158290651
66,48.264592835554865,0.2923634501892065,0.2923634501892065,0.44738476614884903,0.5064419494616467,0.46933851686842093,0.058128385070172484,0.2923634501892066,0.10743184490035214,0.05622249793707626,0.2974610589617408,0.10411307727124289,0.05522294734216873,0.3043569209523792,0.10232307701520285,3480,4008,59.98636116771937,0.22835127131836364,0.564639477934037,0.5586603537387602,0.041527669817250285,0.07881383099348725
67,39.40506772900204,0.41110322670301314,0.41110322670301314,0.4050793223970732,0.6362223717784796,0.383319146753186,0.0678279156823477,0.41110322670301314,0.12164501001743691,0.06585411204194364,0.41723283760215135,0.11833597052474064,0.06456022062310042,0.4244272762627108,0.11609807730251094,3480,4008,46.22152116480337,0.24906020820919594,0.47748410649786577,0.47386815795585646,0.050967373262615405,0.09545600870994339
68,28.49388330956899,0.5301511715430337,0.5301511715430337,0.47389926808442767,0.5773903097598876,0.4467873321967984,0.09412789280742492,0.5301511715430338,0.15683583556973973,0.09264123467986,0.5541421294204047,0.1534072135638026,0.09063281056959878,0.556340853157719,0.15051724007976694,3480,4008,44.669339643410524,0.33586717668601995,0.7758489774207038,0.5873164846657531,0.08217271085104416,0.14625000608611294
69,36.236329670613046,0.6497820621367602,0.6497820621367602,0.26226634702054835,0.7800045043199303,0.2392783749586613,0.06328929472806474,0.64978206213676,0.10720512020832666,0.06135158652040869,0.6524390635458928,0.10429328360436316,0.06127293067278803,0.6524390635458928,0.10417961365862995,3480,4008,52.9177405041361,0.6086161591337511,0.37605277094061257,0.3261864160889184,0.04660682607578771,0.08329473651794074
