id_institution,test_SMAPE,test_R2,test_R2_clip,test_RMSE,test_R2_norm,test_Harmonic,test_RMSE_mm,test_R2_mm,test_Harmonic_mm,testall_RMSE_mm,testall_R2_mm,testall_Harmonic_mm,paper_RMSE,paper_R2,paper_Harmonic,test_n_obs,paper_n_pts,outage_SMAPE,outage_R2,outage_RMSE,outage_Harmonic,outage_RMSE_mm,outage_Harmonic_mm
39,76.94310850665346,0.22086448628650046,0.22086448628650046,0.25787966141703367,0.6935766793980354,0.2800635285831519,0.07070428947746031,0.22086448628650057,0.12964378156194842,0.06802411442633914,0.22073057151381825,0.12512573290733758,0.06605924129256813,0.2276311915708492,0.1217089468793637,3480,4008,81.73295436814648,0.20574532513609856,0.29106495025931495,0.2926449109702179,0.04665481761060281,0.08813268805683619
40,72.09471330624426,0.45627523997898234,0.45627523997898234,0.420874568304939,0.43995316347195557,0.4805878827660418,0.07207981871791415,0.45627523997898234,0.12728577697494342,0.0695879309580613,0.4651998127382916,0.12315145644207898,0.06840247604589232,0.472741862130604,0.12109500377589925,3480,4008,64.66981077495096,0.5379162783892881,0.39567172520489285,0.41983506145793986,0.05015731792884012,0.090492086129622
41,66.77879756688144,0.3918519759062771,0.3918519759062771,0.31155594224494915,0.6566143207674924,0.32669735847712705,0.05377666052320865,0.39185197590627696,0.0988153806606405,0.05175302681739041,0.3956281486057305,0.09534182797072206,0.051745412619254694,0.3956281486057305,0.09532890701444714,3480,4008,78.48590898434676,0.3903023452693559,0.3900340915921606,0.3696187009392719,0.035649186900107696,0.0673598265116677
42,68.82735804888715,0.5096467888719176,0.5096467888719176,0.4447539656393699,0.6417096108487841,0.3968674220168852,0.08112550151015825,0.5096467888719177,0.13921830958929857,0.07851955119718922,0.5149222453768054,0.13516064464968197,0.07732186450178825,0.521185281521032,0.13314300089830178,3480,4008,69.04413397149173,0.5695727969346149,0.4401727639423638,0.32148190243339914,0.05850917269186757,0.10301520117592355
43,70.8129920992996,0.2857668883042964,0.2857668883042964,0.41200226188624817,0.5842284279032038,0.41387833511874483,0.023555580274566106,0.28576688830429653,0.04560702971028795,0.02370544216430913,0.27322584403627503,0.0459133140026371,0.023705441732942544,0.27322584403627515,0.04591331319354555,3480,4008,77.35541717518342,0.18223959272809154,0.44618895253413177,0.39629198335533744,0.02467040601973723,0.04789587692177482
45,82.0356267717841,0.4457281335741031,0.4457281335741031,0.30481252430449474,0.6641519399280643,0.3195785645934003,0.06421648386545895,0.4457281335741031,0.11509801389354926,0.06216034235495489,0.44979583383098165,0.11170105013638214,0.056064677117663476,0.5017462086358451,0.10078840783346282,3480,4008,91.59065168016667,0.49160436351808345,0.33787944260812824,0.3189307417846129,0.04638177884551291,0.08500812515380045
46,91.64167087322875,0.35534552550023235,0.35534552550023235,0.42763507131799916,0.542611840437228,0.4420114894384838,0.05815266359255606,0.35534552550023246,0.10668182708211585,0.056528985118194555,0.3491334926324491,0.10402334620375873,0.05569723712671507,0.35577694025077344,0.10253008715851104,3480,4008,100.08909161427142,0.2625596633597672,0.48803605040166564,0.46206813481895725,0.0443650596787284,0.08369495707905747
47,21.37537183472865,0.21251878304975236,0.21251878304975236,0.7093566589777459,0.4421251040010785,0.6245618976251561,0.005265013371571647,0.21251878304975236,0.0104600917128838,0.0049240640364824,0.24413296131257,0.009784388088234253,0.00491950593419889,0.24435452658673074,0.009775370919119833,3476,4008,23.097731734625725,0.3573145798709161,0.6906434633693262,0.6542128595522723,0.0011731050463083367,0.0023419353167276717
48,24.85449994029711,0.5687905423179686,0.5687905423179686,0.401347439003178,0.6362495688530836,0.38162517417144776,0.09768884839179462,0.5687905423179686,0.15929094441352978,0.09631922885109667,0.5871134725273924,0.15619977360934403,0.09362480327634606,0.5872379345170144,0.15262942056718037,3480,4008,32.38005812774569,0.3192216336075202,0.5372581108539586,0.5234803738817921,0.08675295720497968,0.1538947914435795
49,35.11507859888726,0.20825735570429227,0.20825735570429227,0.6999387382422675,0.35474273780990584,0.6714866142834679,0.07949716228376187,0.20825735570429216,0.14448672571025248,0.07495941925969668,0.24832592492033745,0.13632414492367453,0.06662972160909278,0.2899883456776927,0.1218268311032798,3480,4008,37.12382101157469,0.30478939764762614,0.7407448658999153,0.697078642539827,0.03161407903468804,0.06047797630255945
