id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,21.09252158210004,0.7492578090433718,0.7492578090433718,3480,0.08800050380108607,0.7414875340341067,0.13130375615757164,4008
1,23.092371411310943,0.6036002377634552,0.6036002377634552,3480,0.017609052602372995,0.6106884596531494,0.03369407944185308,4008
2,29.783417009514608,0.18782838914006494,0.18782838914006494,3480,0.055950894718988335,0.21162599904632662,0.10448639132310458,4008
3,25.634750706441835,0.7148794673109706,0.7148794673109706,3480,0.07523553226847587,0.7191470045331534,0.11867905286097777,4008
4,69.8506963271213,0.5116085657422562,0.5116085657422562,3480,0.05133359783607945,0.4950110082160133,0.09319377749370247,4008
5,66.4769493439757,0.2829736695416355,0.2829736695416355,3480,0.08389576972013149,0.47617328530277847,0.14462800556614144,4008
6,75.76919791601203,0.27360756793590735,0.27360756793590735,3480,0.0443251121745375,0.25941018033935914,0.08364403708062361,4008
7,78.39108115523408,0.49292825007794905,0.49292825007794905,3480,0.01823424407978794,0.49138921784618705,0.03520630425119499,4008
8,107.65239501961807,0.3049362056004099,0.3049362056004099,3471,0.04941404176733282,0.27904952713037245,0.0924888831239759,4008
9,37.04476199511381,0.21017613948673264,0.21017613948673264,3480,0.0522095519640164,0.23855792084734717,0.09771884742503202,4008
10,44.689788799831256,0.7265978460459588,0.7265978460459588,3480,0.07900768904733448,0.7299518639342031,0.12224909385301706,4008
11,127.8209482412662,-0.16124901831947724,-0.16124901831947724,3480,0.10955176261292088,-0.14317516100318572,0.19994278322318063,4008
12,49.11870213826035,0.42367300421762377,0.42367300421762377,3478,0.06492297265068452,0.5631210698557638,0.11304651766139799,4008
13,82.4774194216017,0.02201336416870381,0.02201336416870381,3479,0.028093561029700353,0.027653218092793974,0.05460932049051841,4008
14,77.49554162554873,0.10996820214831204,0.10996820214831204,3480,0.07123865618542259,0.11993795710864974,0.1318078234489301,4008
15,74.15414262498267,0.16882187126113413,0.16882187126113413,3480,0.06170170107414125,0.21066333553068906,0.11445644964982125,4008
16,65.21507994102174,0.48445149959460576,0.48445149959460576,3480,0.036496186450098674,0.4342829728409877,0.06856878472478102,4008
17,60.660135806803595,0.44188261084521874,0.44188261084521874,3480,0.057336371796378065,0.45181206860930734,0.10381451870080867,4008
18,91.99541764453791,0.23864779782268508,0.23864779782268508,3480,0.03204558409262884,0.24791937726335578,0.06147189733091334,4008
19,68.06564221568266,-0.0028024333838452264,-0.0028024333838452264,3480,0.08495791255963513,-0.00457426326514776,0.1566663827133557,4008
20,83.42471745071559,0.03891281726981799,0.03891281726981799,3478,0.0815130633389751,0.09678150079102821,0.14953132312415376,4008
21,73.36871001466795,-0.022236189119496652,-0.022236189119496652,3480,0.0533817740467457,-0.019825916412728795,0.10145308707888984,4008
22,32.88977031298924,0.46085101304832365,0.46085101304832365,3480,0.04174499820826151,0.4564096176852772,0.07753564978587603,4008
23,27.564011906771242,0.7432022743847944,0.7432022743847944,3480,0.08773708816922324,0.7330454876622343,0.13206860017362623,4008
24,48.54751924700664,0.008421124372987032,0.008421124372987032,3480,0.045808453046324776,0.028015855954214297,0.08749344444340465,4008
25,51.55244635068236,0.1325235001917785,0.1325235001917785,3480,0.030686641190357855,0.1413804313746725,0.05925551925896502,4008
26,45.60906141827841,0.18089774479345588,0.18089774479345588,3480,0.11153187945638789,0.6680879798850029,0.1669603368244457,4008
27,33.24085682479054,0.35469196277390025,0.35469196277390025,3480,0.0709628601123602,0.3635013937795646,0.12768967273670764,4008
28,46.81049784795018,0.1277124737282629,0.1277124737282629,3480,0.07824464005502998,0.18393630226614066,0.1427977523927227,4008
29,51.600907939255215,0.23347752571229052,0.23347752571229052,3478,0.13948223137840093,0.28780792517172604,0.23327729636346328,4008
30,46.774546629732754,0.04998674327444119,0.04998674327444119,3478,0.06442436399658243,0.07093577176040533,0.12049332520585741,4008
31,43.987579618669606,0.40273061730704174,0.40273061730704174,3474,0.034062000243920615,0.39176016808006786,0.06451130688331522,4008
32,27.987367982010564,0.3743310086171826,0.3743310086171826,3480,0.07936767365546471,0.3777533360353936,0.14077896505440998,4008
33,33.24194042310206,0.3512888192512411,0.3512888192512411,3480,0.08265774320300408,0.3935659954492936,0.14548560879192965,4008
34,41.38047870384733,0.6675833651142778,0.6675833651142778,3480,0.06401986124661094,0.6747632919484523,0.10698141310399248,4008
35,68.92784458472241,0.332135988028865,0.332135988028865,3480,0.07139350148541732,0.35695224498422085,0.12851842033239694,4008
36,43.83479269059924,0.36818888733465516,0.36818888733465516,3480,0.07372611888716211,0.40301017657514016,0.1312440630068448,4008
37,29.350913189118472,0.03324594578176554,0.03324594578176554,3480,0.002201478489161122,0.09924429072997443,0.0043922222334108795,4008
38,74.89102656609973,0.44837424312837637,0.44837424312837637,3476,0.06299029014307393,0.5147509571533556,0.11150596522826384,4008
39,76.94310850665346,0.22086448628650046,0.22086448628650046,3480,0.06605924129256813,0.2276311915708492,0.1217089468793637,4008
40,72.09471330624426,0.45627523997898234,0.45627523997898234,3480,0.06840247604589232,0.472741862130604,0.12109500377589925,4008
41,66.77879756688144,0.3918519759062771,0.3918519759062771,3480,0.051745412619254694,0.3956281486057305,0.09532890701444714,4008
42,68.82735804888715,0.5096467888719176,0.5096467888719176,3480,0.07732186450178825,0.521185281521032,0.13314300089830178,4008
43,70.8129920992996,0.2857668883042964,0.2857668883042964,3480,0.023705441732942544,0.27322584403627515,0.04591331319354555,4008
45,82.0356267717841,0.4457281335741031,0.4457281335741031,3480,0.056064677117663476,0.5017462086358451,0.10078840783346282,4008
46,91.64167087322875,0.35534552550023235,0.35534552550023235,3480,0.05569723712671507,0.35577694025077344,0.10253008715851104,4008
47,21.37537183472865,0.21251878304975236,0.21251878304975236,3476,0.00491950593419889,0.24435452658673074,0.009775370919119833,4008
48,24.85449994029711,0.5687905423179686,0.5687905423179686,3480,0.09362480327634606,0.5872379345170144,0.15262942056718037,4008
49,35.11507859888726,0.20825735570429227,0.20825735570429227,3480,0.06662972160909278,0.2899883456776927,0.1218268311032798,4008
50,26.571119109921014,0.7242301172983555,0.7242301172983555,3480,0.07399230791239048,0.7210582602123566,0.11695977327484819,4008
51,45.28731823426717,0.03735948766306685,0.03735948766306685,3480,0.041454259253110595,0.04200610161172347,0.0794697096053583,4008
52,34.71380163325162,0.6075721662123528,0.6075721662123528,3480,0.058485132716010496,0.6186219530583587,0.1014176531334805,4008
