id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,22.756120076248653,0.7210125331308266,0.7210125331308266,3480,0.09228417148951654,0.7157073651557329,0.13933789774572838,4008
1,23.50782048513739,0.5921530715568193,0.5921530715568193,3480,0.017982249081186334,0.5940118906306143,0.03443910245688244,4008
2,30.044271277703604,0.17984068189259617,0.17984068189259617,3480,0.05626447640716136,0.20276421288676627,0.10511081496322323,4008
3,27.073172569823186,0.6860510603321406,0.6860510603321406,3480,0.0789854292824191,0.690452692826454,0.12585671500085,4008
4,69.63934654295586,0.5303942717024692,0.5303942717024692,3480,0.05004655399106757,0.5200158886734623,0.09064211682153879,4008
5,64.43662311278698,0.2712113652372836,0.2712113652372836,3480,0.08523917496482099,0.4592631180685728,0.14726430885366637,4008
6,76.2173560486452,0.2775105750687241,0.2775105750687241,3480,0.044295031856418726,0.2604150111138879,0.08358406841957154,4008
7,76.93599057541893,0.40865797141493543,0.40865797141493543,3480,0.019728373940500532,0.40462222713350093,0.03819124682770614,4008
8,105.4699012657345,0.35573335892812075,0.35573335892812075,3471,0.04729611263309962,0.33952623980701335,0.08827118122042506,4008
9,38.320452127831764,0.20718055346142894,0.20718055346142894,3480,0.052298590837305765,0.23595855908251706,0.0978961931228471,4008
10,46.11728132540864,0.6781874933704624,0.6781874933704624,3480,0.08651565659336952,0.676188787913885,0.1365484045248229,4008
11,130.26555613962003,-0.1868201913775125,-0.1868201913775125,3480,0.1106577407271804,-0.16637348613884195,0.2021379776858824,4008
12,49.901835576315804,0.4272628168434296,0.4272628168434296,3478,0.06492733245778766,0.5630623919567392,0.11305509132561548,4008
13,81.2345773868372,0.03536586113500628,0.03536586113500628,3479,0.027897595970288,0.04117100768412263,0.054217701539160536,4008
14,78.49028400141323,0.1312692722747355,0.1312692722747355,3480,0.07057981735009915,0.13614089810552044,0.1304975988740353,4008
15,74.94255039336221,0.16958067570987367,0.16958067570987367,3480,0.06180656947286715,0.2079779374237305,0.1146650857026931,4008
16,66.38574486399678,0.45199093055418127,0.45199093055418127,3480,0.03726225374013353,0.4102845379012807,0.07009540093080571,4008
17,61.683780119956346,0.41183803936854835,0.41183803936854835,3480,0.05898954507900047,0.4197446562075845,0.10709197478420127,4008
18,93.44675039182437,0.21166019891776566,0.21166019891776566,3480,0.03245591962296677,0.22853566392473146,0.06229121434910823,4008
19,68.31959297627344,0.0029257879930206787,0.0029257879930206787,3480,0.08475695734327764,0.00017245615094840794,0.15626692137217027,4008
20,84.26507480898698,0.037905106259685906,0.037905106259685906,3478,0.08179651134038766,0.09048899764195628,0.1500943470932249,4008
21,74.28786105052318,-0.02205549731079648,-0.02205549731079648,3480,0.05337702950122342,-0.01964464122864329,0.10144362146685351,4008
22,34.39800216543972,0.4440025175072537,0.4440025175072537,3480,0.042314593332169574,0.44147423314333856,0.07866911830839793,4008
23,29.29115842418088,0.7181998410860218,0.7181998410860218,3480,0.09187104259852187,0.7072963606010471,0.1398479399855041,4008
24,48.82727468518412,0.038227759159450425,0.038227759159450425,3480,0.04521178843668296,0.05317154345341357,0.08630256298510809,4008
25,52.570507317787516,0.12430789758695704,0.12430789758695704,3480,0.03094650607090155,0.12677669422292925,0.05977463520541989,4008
26,46.64865067441495,0.1691680295735527,0.1691680295735527,3480,0.11077872790124063,0.6725555101321888,0.16554980464290925,4008
