id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,22.815177296015975,0.7137152403676097,0.7137152403676097,3480,0.09344160981074175,0.7085313850729227,0.14151505903302294,4008
1,23.84172593942862,0.5720418628057247,0.5720418628057247,3480,0.018308513482156834,0.5791459949760094,0.03509047744425654,4008
2,29.874032219429246,0.18362378610005514,0.18362378610005514,3480,0.0561418427439976,0.20623572471971297,0.10486661567322844,4008
3,27.668872432703413,0.6632599792043146,0.6632599792043146,3480,0.08139949870096488,0.6712418520491391,0.13049006232364288,4008
4,68.65240703005037,0.48825524670326237,0.48825524670326237,3480,0.05214422039884253,0.47893624981605776,0.09480141388757904,4008
5,65.65078921087041,0.2609559100087071,0.2609559100087071,3480,0.0872933142061499,0.43288715751115625,0.15129796394258208,4008
6,76.03366737175175,0.24143194591369588,0.24143194591369588,3480,0.04518114304188798,0.23052860596266078,0.08535073675775202,4008
7,77.84152258214395,0.4549935962673499,0.4549935962673499,3480,0.018835466386867488,0.4572962887979616,0.036407352926878626,4008
8,106.80331086118593,0.2990389947608725,0.2990389947608725,3471,0.04926975973190093,0.28325352809019544,0.09220150957898082,4008
9,38.07880210703869,0.19993676504672175,0.19993676504672175,3480,0.05254555949476897,0.2287254837878544,0.09838811209753162,4008
10,44.36776871676825,0.7010096165420464,0.7010096165420464,3480,0.0828919066677417,0.7027466726173308,0.12963411277076484,4008
11,128.79226893587588,-0.1819293204863397,-0.1819293204863397,3480,0.11047945802899425,-0.16261818263299466,0.2017840935517846,4008
12,48.52091917043482,0.41914672072450454,0.41914672072450454,3478,0.06550927867750088,0.555194712373013,0.1141996543637597,4008
13,81.65035339534096,0.017162650569851112,0.017162650569851112,3479,0.028159839051584704,0.023059906447268963,0.05474177224587525,4008
14,77.4275681130299,0.10826824791171041,0.10826824791171041,3480,0.07136430341243401,0.11683079937560592,0.13205771097887906,4008
15,73.82744981588982,0.15785942821860954,0.15785942821860954,3480,0.06215589153807602,0.1989998421437933,0.11536008805969662,4008
16,65.42455240826901,0.4707472624181429,0.4707472624181429,3480,0.03628713669337294,0.44074525363076555,0.06815222910454682,4008
17,60.93543262838716,0.438400329325206,0.438400329325206,3480,0.057400748740249447,0.45058037310226695,0.10394211935735263,4008
18,92.13813299561946,0.2637047372529068,0.2637047372529068,3480,0.03138580873905373,0.27856922712460486,0.060154594914412225,4008
19,67.47462469068758,-0.005764621804932535,-0.005764621804932535,3480,0.08505867394546615,-0.006958557263942122,0.15686668149742056,4008
20,84.3737745985135,0.02646053214940247,0.02646053214940247,3478,0.08235857871193829,0.07794658389013664,0.15121087609227235,4008
21,70.51773498733274,-0.022196414374449747,-0.022196414374449747,3480,0.05338073348531933,-0.01978615822985197,0.10145101110505281,4008
22,34.08639550124955,0.41630463673462925,0.41630463673462925,3480,0.04320080176991351,0.41783447341992785,0.08043291226574588,4008
23,30.071691509626557,0.6815316561821121,0.6815316561821121,3480,0.09649307382769026,0.6771036655483322,0.14858391377486238,4008
24,48.87246030388886,0.004210356818199368,0.004210356818199368,3480,0.045901967264017726,0.024043352738137402,0.08768009475459565,4008
25,51.98875363340747,0.1240025572828215,0.1240025572828215,3480,0.03089625724125334,0.12961015307073642,0.05967425545887238,4008
26,45.55548195783037,0.17395434657883202,0.17395434657883202,3480,0.10803056072235054,0.6886002929164504,0.16041133674491745,4008
27,33.62084268483315,0.3276915967649976,0.3276915967649976,3480,0.0723017785679128,0.33925604860591063,0.13034101669553283,4008
28,47.225290826178735,0.11189289358486865,0.11189289358486865,3480,0.07912593243086867,0.16544964445305432,0.14454698214685088,4008
29,50.691462481086965,0.3451357241923899,0.3451357241923899,3478,0.13437620595581154,0.3389959606461431,0.22334780239671492,4008
30,45.4091958380478,0.06667429332323616,0.06667429332323616,3478,0.06399115301354011,0.08338844012540714,0.11963056967109596,4008
31,44.5869566452615,0.371578110693634,0.371578110693634,3474,0.03482193747378457,0.3643172525499895,0.06602699543369676,4008
32,28.218343853697288,0.35608631955725334,0.35608631955725334,3480,0.08030920994653941,0.3629023808544436,0.1426381918252766,4008
33,32.88818281348511,0.32808562216199744,0.32808562216199744,3480,0.08431172267919089,0.3690537197658105,0.14874679510860153,4008
34,40.92666947940926,0.6488110104860039,0.6488110104860039,3480,0.06606964507470163,0.6536030598242213,0.11097297919771164,4008
35,69.0254363438022,0.31197014349576546,0.31197014349576546,3480,0.07259049775834542,0.33520857279660177,0.1308888622640952,4008
36,44.013141206677254,0.3485087818699283,0.3485087818699283,3480,0.07507039424211095,0.38104143529570755,0.13390064743817323,4008
37,29.23870673515963,0.02900548495785027,0.02900548495785027,3480,0.0022171285007466612,0.08639207018244743,0.004423522071837981,4008
38,75.47195846483972,0.4374215370826795,0.4374215370826795,3476,0.06369167078673009,0.5038845487537496,0.1128903893835228,4008
39,79.46584036885619,0.16090944343828095,0.16090944343828095,3480,0.06855234426024011,0.16823204306263706,0.12666523958808734,4008
40,73.32027901069618,0.42534902707592837,0.42534902707592837,3480,0.07012010543581836,0.44592983284236576,0.12448594682038414,4008
41,70.16903948357324,0.3264928682110787,0.3264928682110787,3480,0.05463269009142489,0.32630132812486434,0.10106930080884992,4008
42,67.93606241191769,0.46532088466705424,0.46532088466705424,3480,0.08062349412752048,0.47942166711967527,0.13962314244046226,4008
43,70.60048853355548,0.2845360126870957,0.2845360126870957,3480,0.023801422307682035,0.26732868174308877,0.04610508356333776,4008
45,81.82154744628166,0.4360669836227731,0.4360669836227731,3480,0.05668602234306259,0.490641065220083,0.10201851140703594,4008
46,91.8303745880969,0.34514957451470074,0.34514957451470074,3480,0.055634088808899515,0.35723692435985765,0.1024045911224608,4008
47,21.832671640666167,0.19582041994858268,0.19582041994858268,3476,0.004970807577949107,0.22851229175729737,0.00987796995792938,4008
48,25.409886809206238,0.5469027418545924,0.5469027418545924,3480,0.09563494751536852,0.5693234867062785,0.15651464507966348,4008
49,34.40605520247208,0.205862811774833,0.205862811774833,3480,0.06674625667627998,0.2875025597289511,0.1220581885123374,4008
50,28.744530583018,0.6620559655839853,0.6620559655839853,3480,0.08142020637623415,0.6622426912020632,0.13121061503493536,4008
51,44.182085756253365,0.031010257008630915,0.031010257008630915,3480,0.041591505356063534,0.03565217880306093,0.07974373108139417,4008
52,36.41262835950903,0.5558114910008191,0.5558114910008191,3480,0.06256153382271952,0.5636052608281559,0.10943453650117213,4008
53,29.51559032805205,0.653513209684228,0.653513209684228,3480,0.1021700722254828,0.6640366957225385,0.15668924991341956,4008
54,67.41647866139635,0.44775990881310457,0.44775990881310457,3480,0.04638274790462633,0.4648546236252582,0.08536650954061743,4008
55,29.460698984404075,0.5530888962676183,0.5530888962676183,3480,0.07874335955485914,0.5799836369668309,0.1326229765371954,4008
56,34.94750876834711,0.5299952481816034,0.5299952481816034,3480,0.09025713209377235,0.5448305615710023,0.1506427825470932,4008
57,28.841955426825237,0.5916518373293757,0.5916518373293757,3480,0.04757061640382662,0.6040181183702429,0.0849374190310541,4008
58,74.78865673990461,0.38055777456928574,0.38055777456928574,3480,0.05949444138323777,0.39735979389124565,0.10829743633964792,4008
59,33.08731309897755,0.5435215198324694,0.5435215198324694,3480,0.0984569246549778,0.5565988051201154,0.16113412888853892,4008
60,34.08703707980239,0.34949724098540125,0.34949724098540125,3480,0.0684782974530479,0.3507626699723424,0.12388936592982784,4008
61,29.525349821631643,0.040067058214627416,0.040067058214627416,3480,0.10230269510137217,0.0034041949135701355,0.185557513764264,4008
62,75.36196336531152,0.5655116519161645,0.5655116519161645,3480,0.06754176288995632,0.5605246913226408,0.11708851144960165,4008
63,78.31802747468286,0.5014118823705026,0.5014118823705026,3480,0.07612061830570999,0.4969161371937547,0.13223328183828145,4008
64,63.82057182867451,0.47539252955016753,0.47539252955016753,3480,0.05440417312011764,0.50556639354702,0.0980225943731318,4008
65,77.58873876534032,0.42274306512098003,0.42274306512098003,3480,0.043579482212048194,0.4438622153254237,0.08082540901479629,4008
66,47.87042133003175,0.29635341913024094,0.29635341913024094,3480,0.05509821286893809,0.30749593039849854,0.10207496026744177,4008
67,39.782663747622415,0.4050348176885584,0.4050348176885584,3480,0.06494465855173272,0.4175521203316267,0.11685917410553319,4008
68,28.773830429371838,0.5117558271462116,0.5117558271462116,3480,0.09250225907060797,0.5378497182254802,0.15415036242012967,4008
69,36.4140069321732,0.651507774725423,0.651507774725423,3480,0.06115855453612287,0.6537354133118582,0.10395600772827941,4008
70,71.99857602861044,0.5631762043777269,0.5631762043777269,3480,0.06555437482710996,0.5530510071396069,0.11433861181741439,4008
71,80.98246150176362,0.3342167627591872,0.3342167627591872,3480,0.06556334721065767,0.32875312230549203,0.11945868995512184,4008
72,93.5258368761157,0.3671106071967376,0.3671106071967376,3480,0.05719201543584263,0.35843803641064265,0.10502186127323294,4008
73,62.09421697846474,0.3843190186227282,0.3843190186227282,3480,0.046850693657244924,0.4271952813331259,0.0866168449946468,4008
74,37.23056729403015,0.5110069356513366,0.5110069356513366,3480,0.0583405736417256,0.5135858993914144,0.10418516443565037,4008
75,40.684051303013604,0.02229607992928162,0.02229607992928162,3480,0.07981016038779473,0.07437952087856103,0.1469498063694746,4008
76,66.83863804301922,0.2869662577799381,0.2869662577799381,3480,0.07199916244629344,0.2862898890410549,0.13080291135113536,4008
77,62.794146229910396,0.0763273633691155,0.0763273633691155,3480,0.019669499634360894,0.07520844072543609,0.038519718871257706,4008
78,53.78399446259934,0.13753140690902,0.13753140690902,3480,0.1030306623276352,0.16771194878292883,0.18336250076573044,4008
79,46.65650805599225,0.27584091061047245,0.27584091061047245,3480,0.03479036183697192,0.2892768379911449,0.06633364836804305,4008
80,24.6965746330629,0.6352932437196805,0.6352932437196805,3480,0.09094663540463536,0.6255818749570117,0.14634571244465494,4008
81,52.41873318065995,0.3271399562035934,0.3271399562035934,3480,0.028523261766957554,0.32660823016206764,0.05472836129149616,4008
82,86.95259631292154,0.16993556971819224,0.16993556971819224,3480,0.022589504599576437,0.1806484721285886,0.04396684421758246,4008
83,106.84623381350322,-0.25820436105183964,-0.25820436105183964,3480,0.11693068676456553,-0.25032631298827224,0.21386105828524551,4008
