id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,21.989232687676573,0.7314413503819701,0.7314413503819701,3480,0.09156510961188438,0.7201204204995313,0.137986651182604,4008
1,23.466157618370868,0.5906596048252608,0.5906596048252608,3480,0.017979259325914047,0.5941468797724596,0.034433133704840115,4008
2,29.69207616420834,0.18965121208750002,0.18965121208750002,3480,0.05583928289642711,0.21476818634104988,0.10426414975321821,4008
3,26.5388285261538,0.7017099739173114,0.7017099739173114,3480,0.07723953279966392,0.7039859390239602,0.1225118158442167,4008
4,70.37968573828252,0.5113741422238786,0.5113741422238786,3480,0.05161366346989417,0.48948574309494,0.09374916312609073,4008
5,66.65899205583285,0.27270715184845573,0.27270715184845573,3480,0.08473368504659912,0.4656575150898903,0.14627217140842788,4008
6,74.94506836785916,0.27067455114865846,0.27067455114865846,3480,0.04446909724392267,0.25459092257235094,0.08393109168870372,4008
7,80.19909967451704,0.42027698715047657,0.42027698715047657,3480,0.019589774433229228,0.4129583628865935,0.03791433491597611,4008
8,108.27002517784831,0.2953556390552645,0.2953556390552645,3471,0.049376566476563875,0.2801426408511415,0.09241424113934747,4008
9,37.64774367369028,0.20835358618043576,0.20835358618043576,3480,0.052312140971401584,0.23556259410585867,0.09792318219070915,4008
10,44.63072029564028,0.7073716846203848,0.7073716846203848,3480,0.08137323116704018,0.7135389439467645,0.12674327839707425,4008
11,128.52481002277344,-0.16527144638414426,-0.16527144638414426,3480,0.10975394008608279,-0.14739850765703988,0.20034405101835903,4008
12,49.63628172377887,0.4040924179441294,0.4040924179441294,3478,0.06695812445061229,0.5353019320347315,0.11705049808744825,4008
13,81.98817163198086,0.01623130406667439,0.01623130406667439,3479,0.028169007806855204,0.02242362561812694,0.05476009536694606,4008
14,78.9796121491449,0.11401978588614459,0.11401978588614459,3480,0.07116112422598697,0.12185253012019759,0.13165362998049293,4008
15,73.83623948227554,0.1549549772661778,0.1549549772661778,3480,0.06237398364860014,0.1933688942394245,0.11579401781264446,4008
16,66.08072151957334,0.4613813489518731,0.4613813489518731,3480,0.036649516585814855,0.42951953375673435,0.06887432312942429,4008
