id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,21.22464318622966,0.7463360451780972,0.7463360451780972,3480,0.08849169503561365,0.7385936088757036,0.13222304184401673,4008
1,23.13537984876142,0.6010741507035517,0.6010741507035517,3480,0.017668265576192235,0.6080658253870357,0.033812284332337704,4008
2,29.802522458700984,0.18398391562062533,0.18398391562062533,3480,0.05609267474380333,0.20762544440886055,0.10476870910970534,4008
3,25.674113710301544,0.7155600618328859,0.7155600618328859,3480,0.07519324406542528,0.7194626381256659,0.11859825367097906,4008
4,70.37466329589826,0.5066546205240456,0.5066546205240456,3480,0.05155548719156176,0.4906359455587461,0.09363379249774278,4008
5,66.6723025885971,0.283700164495019,0.283700164495019,3480,0.08390459437768141,0.476063081069502,0.1446453185571326,4008
6,75.90121409512999,0.27344602478205526,0.27344602478205526,3480,0.04433671059886631,0.2590225536249159,0.08366715997279248,4008
7,78.77690695432455,0.4814943444939218,0.4814943444939218,3480,0.018414541472323225,0.48128136132267685,0.035566471174725854,4008
8,108.08445795520343,0.29702264299917236,0.29702264299917236,3471,0.049752225552679955,0.26914756132052975,0.09316248554746875,4008
9,37.03845643003141,0.20983627250918913,0.20983627250918913,3480,0.05222155313436868,0.23820782221446768,0.09774275095978241,4008
10,44.699586070051026,0.7224441651501305,0.7224441651501305,3480,0.07957438018954646,0.7260640723905669,0.1233247301154483,4008
11,127.83060060941868,-0.16209407969581258,-0.16209407969581258,3480,0.10955337025994313,-0.14320871291662796,0.19994597392822916,4008
12,49.07128674214097,0.4217073108061318,0.4217073108061318,3478,0.06511500200628063,0.5605328442605906,0.11342416408662842,4008
13,82.50152912266661,0.021711674466906583,0.021711674466906583,3479,0.02809669753050769,0.027436090993202433,0.05461558854607209,4008
14,77.82134381549353,0.10681180335030405,0.10681180335030405,3480,0.07136983667975934,0.11669384012574124,0.1320687156606104,4008
15,74.24421188870383,0.17091044476049078,0.17091044476049078,3480,0.061621252940822276,0.21272030521813856,0.11429640015709952,4008
16,65.3997515984714,0.47932352215765117,0.47932352215765117,3480,0.03665351656341157,0.42939500094854255,0.06888229393612125,4008
17,60.677603050597654,0.4407837896796716,0.4407837896796716,3480,0.05739386708394397,0.4507121027566574,0.10392847920906446,4008
18,92.10311023745325,0.24104463415102606,0.24104463415102606,3480,0.031928264809488245,0.25341605020198854,0.06123765203525415,4008
19,68.22927289165878,-0.0020354051632556214,-0.0020354051632556214,3480,0.08493160822096153,-0.003952294808127421,0.15661409400576157,4008
20,83.4763433457042,0.037997659210027734,0.037997659210027734,3478,0.08147151601418841,0.0977020096566188,0.14944879810720954,4008
21,73.01847101905898,-0.022236622782531912,-0.022236622782531912,3480,0.053381786380371374,-0.019826387665428324,0.10145311168511177,4008
22,32.93461225865923,0.4620010280585929,0.4620010280585929,3480,0.041693846079456295,0.4577409757190207,0.07743386646806735,4008
23,27.693918800044692,0.7391818443140958,0.7391818443140958,3480,0.0884280485917017,0.7288242095118738,0.13336646260249718,4008
24,48.51643517812722,0.010261518125820657,0.010261518125820657,3480,0.04576021455224468,0.030061869783854944,0.08739716308431097,4008
25,51.436961737531185,0.13361276631772367,0.13361276631772367,3480,0.030669322633301643,0.14234931264168094,0.05922092340915144,4008
26,45.58822495080187,0.1811732443161732,0.1811732443161732,3480,0.11053020947388024,0.6740230249286914,0.1650845833194463,4008
27,33.22860949147723,0.3561974398274014,0.3561974398274014,3480,0.07092370446205983,0.36420361014938873,0.12761214974555118,4008
28,46.8295679619869,0.12565307539142168,0.12565307539142168,3480,0.07835700921507774,0.18159067862079092,0.14302077263431273,4008
29,51.77192011998638,0.23713505291761372,0.23713505291761372,3478,0.1403372671740374,0.27904958852330863,0.2349417343880658,4008
30,46.74981059463664,0.05099376565640501,0.05099376565640501,3478,0.06444947674818272,0.0702113282411182,0.1205433395836389,4008
31,44.30909842550372,0.3898182724285706,0.3898182724285706,3474,0.03437747011824178,0.38044140173598695,0.06514048766574759,4008
32,28.031826402111182,0.37053424602358176,0.37053424602358176,3480,0.07953899149946418,0.37506415531533166,0.14111722459052367,4008
33,33.271127203188975,0.35271877216370373,0.35271877216370373,3480,0.08253789499903631,0.3953232981015429,0.14524936564204832,4008
