id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts
0,22.54502008390014,0.7033681501011773,0.7033681501011773,3480,0.09514587749462693,0.6978023205611227,0.1447254542590395,4008
1,23.43963465452374,0.594820105007305,0.594820105007305,3480,0.017873706644065016,0.5988982585899808,0.0342224103759935,4008
2,29.795648433488747,0.19479394355204727,0.19479394355204727,3480,0.0559958857635768,0.21035760000022397,0.10457597856877988,4008
3,27.1668305239791,0.6848389101246894,0.6848389101246894,3480,0.0790049910188742,0.690299347260522,0.12589422191890257,4008
4,67.58173689191996,0.49571828814963903,0.49571828814963903,3480,0.05186953142324336,0.48441158228119496,0.09425660412285945,4008
5,64.56367458937147,0.2735988715922335,0.2735988715922335,3480,0.08558032457825279,0.45492611383499126,0.14793400028885634,4008
6,75.36498966326812,0.26684810947158666,0.26684810947158666,3480,0.04452817324857921,0.25260909505418416,0.08404886967925868,4008
7,76.40190672950096,0.49526156099147456,0.49526156099147456,3480,0.01813190391081156,0.4970823788554244,0.03500187042941091,4008
8,106.3563859809274,0.3206232027091205,0.3206232027091205,3471,0.04854016603966199,0.3043237289146983,0.09074844366186263,4008
9,37.561617139572334,0.20764807335686242,0.20764807335686242,3480,0.052310877952343744,0.23559950665957108,0.09792066651538828,4008
10,44.211184435982446,0.7256996999254057,0.7256996999254057,3480,0.07928750829873474,0.7280356332283308,0.1227801387995253,4008
11,129.3352191485225,-0.1881125270595123,-0.1881125270595123,3480,0.11064119212303508,-0.16602465541615463,0.20210512902615158,4008
12,48.782637932942954,0.42288598998832183,0.42288598998832183,3478,0.06501851190443748,0.5618343204530958,0.11323440177866251,4008
13,82.33345390995942,0.02266523081667815,0.02266523081667815,3479,0.028083499868729857,0.028349547454347257,0.054589214041630814,4008
14,76.23536424151689,0.11949945757277136,0.11949945757277136,3480,0.0709026661099261,0.12821983177414076,0.13113962817096533,4008
15,74.97947484401175,0.16317616304375437,0.16317616304375437,3480,0.06209968000843916,0.2004479778976549,0.1152482484535782,4008
16,66.02495061253244,0.4639241028477241,0.4639241028477241,3480,0.036782326279462686,0.4253774537849001,0.0691389778958865,4008
17,61.660863420869205,0.41541846343762645,0.41541846343762645,3480,0.058667362454090384,0.42606569709630737,0.10645312403419954,4008
18,93.62622654456922,0.21539880958336421,0.21539880958336421,3480,0.03234756106059065,0.23367834489169437,0.062074851587685824,4008
19,68.14727670662073,-0.011840085422416102,-0.011840085422416102,3480,0.08531031177725898,-0.012925348643854973,0.15736691206468623,4008
20,84.09605873343267,0.050202456989539845,0.050202456989539845,3478,0.08149586571416098,0.09716258263582334,0.1494971635971294,4008
21,73.70857766752633,-0.02172965527153692,-0.02172965527153692,3480,0.05336846965552169,-0.019317635359451524,0.10142654414500814,4008
22,33.78655724234909,0.44067522728604436,0.44067522728604436,3480,0.04234246629032014,0.44073818009853705,0.07872458790658204,4008
23,29.12401555071104,0.7164466188945242,0.7164466188945242,3480,0.09192628728950548,0.7069442325857348,0.13995212679665917,4008
24,48.92851984273048,0.04467308351126331,0.04467308351126331,3480,0.045051621959952125,0.05986809612597199,0.08598289763314657,4008
25,52.44700437427567,0.0996115502062842,0.0996115502062842,3480,0.031320267628068,0.10555631866538706,0.060521292731315346,4008
26,45.95879880971873,0.1751138948259966,0.1751138948259966,3480,0.10957838434933956,0.6796131188256924,0.16330378112309923,4008
27,33.82501343916232,0.33536724652337924,0.33536724652337924,3480,0.07192753562456314,0.3460785305237275,0.12959984641678232,4008
28,47.635613235924204,0.10665346147813415,0.10665346147813415,3480,0.07942368427445666,0.15915698077963258,0.1451380349399221,4008
29,51.19314055575428,0.2838130629569273,0.2838130629569273,3478,0.13650174349482944,0.3179193003248526,0.22747911462473833,4008
30,47.606010301769984,0.01499612038247844,0.01499612038247844,3478,0.06557011249885256,0.03759622767051751,0.12277534391158654,4008
31,45.93409829839538,0.35295365021560743,0.35295365021560743,3474,0.03551160240460157,0.3388879071451756,0.06740267362737799,4008
32,28.198284327103746,0.3679793024754373,0.3679793024754373,3480,0.07969225668909685,0.37265343348036195,0.14141985410424043,4008
33,33.49135404382233,0.3314637709170657,0.3314637709170657,3480,0.08413173997366995,0.37174464353395587,0.14839184076024184,4008
34,41.08773834640269,0.6505837144093742,0.6505837144093742,3480,0.06586024224396442,0.6557953389026528,0.11056494801996947,4008
35,70.1054492044837,0.30075315802403313,0.30075315802403313,3480,0.07296821802099457,0.3282721691183771,0.1316370158986827,4008
36,44.118931076835736,0.3530657422049813,0.3530657422049813,3480,0.07478490245632687,0.38574026708836306,0.13333636705295496,4008
37,29.540400116906646,0.018371792680971555,0.018371792680971555,3480,0.002223217216430677,0.08136724900653458,0.0044356994320315455,4008
38,75.83520530705874,0.44650277580915354,0.44650277580915354,3476,0.06312211252715036,0.5127178305105947,0.11176613605654694,4008
39,81.44685452992672,0.14136838537854524,0.14136838537854524,3480,0.0694424028006755,0.14649308671309147,0.12843515853476462,4008
40,72.93783543621605,0.423555021132088,0.423555021132088,3480,0.07029544272568186,0.4431554324617527,0.12483220577178139,4008
41,71.26255150940082,0.28752689874451043,0.28752689874451043,3480,0.05646436631748708,0.28036970624953605,0.10471266099403226,4008
42,67.65689039055395,0.497575059235534,0.497575059235534,3480,0.07833592037549426,0.5085438694860536,0.13513234608272584,4008
43,70.06665350588897,0.29765938983809603,0.29765938983809603,3480,0.023546568153177093,0.28293486274333624,0.04559588513480972,4008
45,81.66406443397557,0.4210391709966246,0.4210391709966246,3480,0.0574199138012146,0.4773667528673611,0.10347174369911644,4008
46,93.10124527598107,0.30854564090281966,0.30854564090281966,3480,0.057820519334083345,0.3057227452704748,0.10675067209255613,4008
47,21.874398253246984,0.21717531002043045,0.21717531002043045,3476,0.004905745059173137,0.24857600732279994,0.009747850323730687,4008
48,24.950321191237293,0.562481618661832,0.562481618661832,3480,0.09405889761608906,0.5834014926455717,0.15346804322764304,4008
49,34.410541024275396,0.2075206246135496,0.2075206246135496,3480,0.0666523773550088,0.2895054206994503,0.12187180919301294,4008
50,27.961884290047674,0.6879411692711668,0.6879411692711668,3480,0.07852310454469069,0.6858512893804722,0.1256414700211709,4008
51,44.62827031302169,0.03530819790832085,0.03530819790832085,3480,0.04149866380872094,0.039952653907775026,0.0795583660901935,4008
52,35.947097270751435,0.5610678763469534,0.5610678763469534,3480,0.06232980685050148,0.5668320726964806,0.10897839235837134,4008
53,28.16608559018926,0.6803624652988338,0.6803624652988338,3480,0.09870855130514546,0.6864159251048122,0.15015272055934334,4008
54,67.31438280995992,0.434906593225047,0.434906593225047,3480,0.04683064444045286,0.45446942407748747,0.08625665406242687,4008
55,29.097235097560812,0.5707295775811887,0.5707295775811887,3480,0.07706099231669067,0.5977393745082784,0.12934364659811806,4008
56,34.868235506690866,0.5397723404690316,0.5397723404690316,3480,0.08954805034303574,0.551954309573814,0.14926370974801853,4008
57,27.93901895987722,0.6197115241879156,0.6197115241879156,3480,0.04618537397896737,0.6267440955857304,0.08219965188580589,4008
58,74.99899285806828,0.38908366508847225,0.38908366508847225,3480,0.0590467145818488,0.40639603002215463,0.10740926201151735,4008
59,32.37198975690001,0.5749308747171535,0.5749308747171535,3480,0.09517537452965741,0.5856631923658322,0.15479378993660636,4008
60,34.51359945898088,0.35505611764692946,0.35505611764692946,3480,0.06828161401815476,0.3544867942899135,0.12349958934333231,4008
61,29.866523820294823,-0.010657960305310521,-0.010657960305310521,3480,0.1102456651074913,-0.1573586140844978,0.20131483030171232,4008
62,75.1956546166625,0.5504516888380065,0.5504516888380065,3480,0.06853937973614196,0.5474463876403755,0.1190487853760223,4008
63,78.29005261709754,0.49112116012334395,0.49112116012334395,3480,0.07665187574204069,0.48986943426444784,0.1332775556082199,4008
64,63.124136321904686,0.4901421577412616,0.4901421577412616,3480,0.05351452374635798,0.5216047227652536,0.09626104041137531,4008
65,76.52596057381042,0.4426542580763019,0.4426542580763019,3480,0.042668509887408106,0.46686987513795886,0.07901327523588013,4008
66,48.05610141176525,0.3019506815678835,0.3019506815678835,3480,0.05490721731353201,0.3122886794457964,0.10169505069201773,4008
67,39.64226513677032,0.43343759851821606,0.43343759851821606,3480,0.06351186816979532,0.4429682270643909,0.11402301525821132,4008
68,29.528178844340562,0.5006002544700916,0.5006002544700916,3480,0.09381362066868176,0.5246534578190982,0.15670098894856724,4008
69,35.66711554326847,0.665970376371253,0.665970376371253,3480,0.05997320322085848,0.6670276711782326,0.10163961931082158,4008
70,72.14412638162678,0.5867696382380043,0.5867696382380043,3480,0.06372027420358786,0.5777108967904208,0.1107319269966522,4008
71,80.28778038045496,0.3478524442782863,0.3478524442782863,3480,0.06494570038849756,0.34134066264011353,0.11823326193352517,4008
72,92.7585632937505,0.4150610452547352,0.4150610452547352,3480,0.05505743643091118,0.4054344013831015,0.10078231800215444,4008
73,62.23839493768729,0.40615728800864603,0.40615728800864603,3480,0.04573759229811738,0.4540898939788469,0.08440365417307424,4008
74,36.89450863357091,0.5395977575913538,0.5395977575913538,3480,0.0565270892623624,0.5433557304543579,0.10060098227504648,4008
75,40.749911255151325,0.02367831304691881,0.02367831304691881,3480,0.07975709546178908,0.07560998208759906,0.14684434565533716,4008
76,67.3004922344405,0.31203915714514874,0.31203915714514874,3480,0.0707743564140528,0.3103657563253698,0.12837419185283205,4008
77,63.17409758892056,0.0814488610156815,0.0814488610156815,3480,0.019606728508709686,0.08110158296615311,0.03839423124196129,4008
78,52.89303758276998,0.15081268894576594,0.15081268894576594,3480,0.1017521516073142,0.18823956675378573,0.18083685335485897,4008
79,47.26684325181493,0.27520404186013725,0.27520404186013725,3480,0.034797670500049865,0.2889781931093498,0.06634823386777763,4008
80,24.971108890441315,0.6241294965869495,0.6241294965869495,3480,0.0925911135991239,0.6119191567657378,0.1495108542560666,4008
81,52.55089943680248,0.3130150031960127,0.3130150031960127,3480,0.02881049082849607,0.31297784348955826,0.05530187988127824,4008
82,86.46185247683208,0.15869914675107777,0.15869914675107777,3480,0.022738620891002422,0.16979547450064614,0.044264863484077585,4008
83,106.80517287672578,-0.25200431468381823,-0.25200431468381823,3480,0.11662860753163391,-0.24387446102076393,0.2132613291161072,4008
84,54.52041596762438,-0.039416501788795744,-0.039416501788795744,3479,0.11418351157742064,-0.042179220353921076,0.20581722289558307,4008
85,48.25841414513135,0.1628684435454083,0.1628684435454083,3464,0.04412079135922041,0.19234417984721164,0.08367079689536373,4008
86,48.766508340528034,0.4798294184571198,0.4798294184571198,3476,0.05460973917064354,0.49239488456893676,0.09861063872107309,4008
87,60.27045516004057,0.2528293421111061,0.2528293421111061,3480,0.07086799940160148,0.258734654004695,0.12936789849639707,4008
88,74.25974424756535,0.374293643204026,0.374293643204026,3480,0.06905535109907286,0.37154103119401083,0.12443745885580035,4008
89,64.60952002859905,-0.08942294896309932,-0.08942294896309932,3480,0.09404520961374531,-0.07144708193790139,0.17291313917955756,4008
90,41.171236017464814,0.20908617669681928,0.20908617669681928,3480,0.05206700797450669,0.271314390125425,0.0971895030330378,4008
91,68.01042050602568,0.23745439542742908,0.23745439542742908,3480,0.036903774402576285,0.2431754266145819,0.0703759249531089,4008
92,81.98547145691222,0.03819247407775894,0.03819247407775894,3480,0.047423314095325145,0.16444729412093217,0.08975255843358239,4008
93,77.69074579702566,0.5142449416682973,0.5142449416682973,3480,0.058888047418458794,0.5108448764839781,0.10512087965434129,4008
94,37.51958762882119,0.5164907311013682,0.5164907311013682,3480,0.03710160977132765,0.5290755146071824,0.0687840906407074,4008
95,37.7979779429756,0.41912044122058234,0.41912044122058234,3480,0.05254164966423069,0.41566106640031075,0.09641409187581475,4008
96,63.684514500859216,0.3583816638274402,0.3583816638274402,3480,0.0770360948971386,0.38679988321914216,0.13687645356196987,4008
97,46.86040080564546,0.1390815241528618,0.1390815241528618,3480,0.05697362464153743,0.15201606296410541,0.10677344568773715,4008
98,53.21780864946422,0.33410090631373857,0.33410090631373857,3479,0.04573912545066993,0.3355168152426269,0.0855869473843346,4008
99,78.15214353789104,0.5165306533008971,0.5165306533008971,3480,0.015631214531385072,0.5115818355991824,0.030292941239002592,4008
100,43.35430318961099,0.462704007604128,0.462704007604128,3480,0.03935139437024401,0.47423028186215743,0.0732224334516549,4008
101,42.1594474955887,0.5672761164838827,0.5672761164838827,3480,0.07851315854540895,0.5944149900375096,0.1315591021092932,4008
102,69.01900540570706,0.38690132132877353,0.38690132132877353,3480,0.03542272764960962,0.38773380716524186,0.0669708494677653,4008
103,55.358674189593714,0.11312336708285142,0.11312336708285142,3480,0.07172814651658133,0.1306781394959443,0.13252185391872498,4008
104,30.935192078579444,0.5368922513415403,0.5368922513415403,3480,0.062209463176496296,0.5527211336845965,0.10922714634669756,4008
105,46.75145398188923,0.2848223269067688,0.2848223269067688,3480,0.06441258511869148,0.3165729931150547,0.11772925831713657,4008
106,30.266578002718685,0.3789132342054874,0.3789132342054874,3480,0.047219929169998946,0.3860363674219872,0.08769522087525251,4008
107,80.36859095504124,0.46388605661053595,0.46388605661053595,3480,0.030160565084855928,0.47078340689963016,0.05706872819752901,4008
108,26.9072967608637,0.49228287281900907,0.49228287281900907,3477,0.11983463106561938,0.5014818810402853,0.19322218543579342,4008
109,24.580064252187388,0.5517099553804311,0.5517099553804311,3480,0.08868160422224954,0.5575995431777403,0.14774659171312504,4008
110,84.97186408069622,0.06829741134328304,0.06829741134328304,3480,0.03608236797917813,0.20225965587220895,0.06904192037638444,4008
111,71.84088669397724,0.1453242768253501,0.1453242768253501,3480,0.08829377059971866,0.17997109896949315,0.15942229767925933,4008
112,67.28921908568479,0.35249972511190486,0.35249972511190486,3479,0.07898557609983346,0.5000529708989668,0.13641865653513963,4008
113,28.244045349440917,0.5189946544317758,0.5189946544317758,3480,0.107209331141158,0.5114245377958216,0.17583479504664365,4008
114,70.56194781966958,0.4362907989911726,0.4362907989911726,3472,0.035264700128174634,0.3760106692467884,0.06675665404054697,4008
115,81.83828925359396,0.3950403122128181,0.3950403122128181,3480,0.05680816235052109,0.39489228825018063,0.10386533538074691,4008
116,47.214841622052866,0.06928118083155133,0.06928118083155133,3480,0.05776281199766105,0.07732762020515804,0.1087193761620981,4008
117,82.02360478894028,0.3697022718080427,0.3697022718080427,3480,0.09350420618433854,0.36975475181273154,0.16284801674736527,4008
118,35.326969219056906,0.04503467508292647,0.04503467508292647,3480,0.10894633104974576,0.24229387194681717,0.19050151372269766,4008
119,24.787081562264195,0.4078815779660381,0.4078815779660381,3480,0.0736004737626017,0.40314533984776524,0.1310416865573621,4008
120,40.71289277403885,0.18417154034388972,0.18417154034388972,3480,0.07452768691606962,0.171465817329582,0.1367541654562324,4008
121,15.622369228954561,0.024268230452560213,0.024268230452560213,3480,0.030916379908257935,0.05852060811056181,0.059866847223406426,4008
122,66.38962985222025,0.1245247655151378,0.1245247655151378,3480,0.03795997556607689,0.1353823611216568,0.07272696313440881,4008
123,41.83844895009941,0.31895834883871965,0.31895834883871965,3480,0.06445709770415589,0.34001075047251295,0.11744414670057879,4008
124,68.05679828819432,0.35047853951790264,0.35047853951790264,3480,0.05369096509064183,0.3477147593681077,0.09921531009126464,4008
125,35.28298050547372,0.19585259541725808,0.19585259541725808,3479,0.10261766749262097,0.21698089324312142,0.18145496364610078,4008
126,40.09299094531323,0.2702082101679547,0.2702082101679547,3480,0.06884941715670333,0.2527196818629819,0.12608244040487748,4008
127,77.3422919010338,0.29717652405445905,0.29717652405445905,3480,0.08400438402821238,0.3675440741625956,0.14830987772352416,4008
128,62.03769844547742,0.06844654870774558,0.06844654870774558,3480,0.05850335555921142,0.08166985520375136,0.10999908369687751,4008
129,57.5897584197005,0.5649405516798314,0.5649405516798314,3480,0.03367172122299649,0.5255077282520639,0.06288116323769793,4008
130,43.039439097548275,0.1117520187493728,0.1117520187493728,3480,0.08920069376350116,0.12426237206433433,0.16190963134122086,4008
131,31.025804144200325,0.07866869722731062,0.07866869722731062,3480,0.04552449605571154,0.1308871148548073,0.08651718577216028,4008
132,64.82914973823087,0.5418893634279105,0.5418893634279105,3480,0.04946477862401778,0.5356435701170932,0.0894057607063048,4008
133,67.78171113510487,0.2718262969379823,0.2718262969379823,3480,0.03083625451706893,0.2830214716069315,0.05912943389207901,4008
134,65.74193146790198,0.03208680200692282,0.03208680200692282,3480,0.024834131526069794,0.04668597722335388,0.048407239175661934,4008
135,51.54760456656666,0.06922038964277233,0.06922038964277233,3480,0.09343224400562163,0.1630237794581736,0.168099430399322,4008
136,51.055926158041984,0.24135489823320877,0.24135489823320877,3480,0.07089517595015277,0.2866673666243853,0.1289723265427904,4008
137,50.89867033532893,0.13690492015326772,0.13690492015326772,3480,0.0595711057128987,0.14578945301596347,0.11137511164789385,4008
138,56.76421658129014,0.31406009558420855,0.31406009558420855,3480,0.06388218114809352,0.315887745255061,0.11685269538421168,4008
139,69.85599112135868,0.4584622071771781,0.4584622071771781,3480,0.029288540497000345,0.4625176089872881,0.055550042884761563,4008
140,77.96420093455771,0.4810426062677079,0.4810426062677079,1916,0.02769022176569627,0.47945799500917974,0.052583277133606256,4008
141,55.24414254106675,0.3089181901685625,0.3089181901685625,3480,0.026750528500139075,0.34924563889205495,0.051388627153607376,4008
142,54.86137947652651,0.17281792258896578,0.17281792258896578,3480,0.021373982789099924,0.18769630159802964,0.04165198531969984,4008
143,73.02996706401682,0.0846075746334587,0.0846075746334587,3480,0.07094287345931123,0.11194525800846944,0.1313895971606321,4008
144,82.3667065570952,0.3857693918938254,0.3857693918938254,3480,0.07695351089375325,0.3966161271182276,0.1364984742635948,4008
145,53.28819952335697,0.4998296389144289,0.4998296389144289,3480,0.09409504647703562,0.5125601463670402,0.1577400622857801,4008
146,66.92770004022661,0.28296128868400094,0.28296128868400094,3480,0.018750134190302702,0.22539789154092582,0.036613984802505696,4008
147,76.26375520663615,0.46907075099746054,0.46907075099746054,3480,0.06980025300479831,0.4802666950457478,0.12307192929413074,4008
148,73.92840902645216,0.12063061187531876,0.12063061187531876,3480,0.03730528646009212,0.10713555893603222,0.07161824935451856,4008
149,78.62206359947893,0.3307093054574892,0.3307093054574892,3480,0.07727560671743358,0.32996013741936325,0.13856995882720777,4008
150,81.0967490116298,0.2445936694696449,0.2445936694696449,3480,0.07326688719281392,0.2535954499138767,0.13343575360611945,4008
151,77.39574581680155,0.5124002381780739,0.5124002381780739,3480,0.057078308408016455,0.4973740946344638,0.10251499179143109,4008
152,77.95214135293573,0.43261074130120336,0.43261074130120336,3478,0.05908660901939108,0.4146767259601002,0.10733779338999797,4008
153,59.33684074542246,0.19348796368952625,0.19348796368952625,3480,0.02038523187679713,0.21218781251388352,0.03974210689742325,4008
154,63.30732667809259,0.25691429968373813,0.25691429968373813,3480,0.020421002237678614,0.25997377844280256,0.03974523583884298,4008
155,61.36435462658236,0.16466915403901827,0.16466915403901827,3480,0.057610024485448434,0.16928266156084304,0.10774777003470101,4008
156,33.48571423101768,0.2923192755940528,0.2923192755940528,3480,0.03795195649641645,0.31128698928292275,0.07193963490900253,4008
157,61.834177522707115,0.448217664635968,0.448217664635968,3480,0.03347275572679539,0.44667463666833285,0.0631267351502738,4008
158,68.7363034812712,0.4822625327338246,0.4822625327338246,3480,0.06337570964058994,0.4826857138992302,0.11291794323749302,4008
159,75.27584037463936,0.025521426592192586,0.025521426592192586,3480,0.024220464442742534,0.029609616574534647,0.04726130994390705,4008
160,54.18763357933474,-0.021344948360722205,-0.021344948360722205,3480,0.03908743557726367,-0.013189132327255715,0.07527101932202057,4008
161,58.09810792428804,0.5597071714182826,0.5597071714182826,3480,0.051246734650228803,0.5695137796652487,0.09159021767469809,4008
162,77.7320855618031,0.04792345396248243,0.04792345396248243,3480,0.06592689860748975,0.05187258365687841,0.1232815621859043,4008
163,77.16579276390713,0.05232468014924507,0.05232468014924507,3480,0.030540364655702385,0.055410046430368176,0.05916772577562968,4008
164,48.53220715716271,0.2976712616973579,0.2976712616973579,3480,0.04248585784916379,0.313414410705673,0.08002007995878092,4008
165,53.91820180871516,0.20549409546315667,0.20549409546315667,3480,0.04875454802491294,0.2040154950193851,0.09188130852264502,4008
166,86.09267340972411,0.008511418640380297,0.008511418640380297,3480,0.07085219343198816,0.0224877212473672,0.132127501253454,4008
167,57.50883299680102,0.23042906223227388,0.23042906223227388,3480,0.0390136839285043,0.23625403018239854,0.0742352800843597,4008
168,41.66329568931287,0.18706195348154353,0.18706195348154353,3480,0.0747497689773227,0.19900773322315812,0.13673886704006202,4008
169,60.92203050575746,0.0029121235632336706,0.0029121235632336706,3480,0.044146679551670925,0.059592951061771426,0.08433434852008567,4008
170,66.80222655185999,0.10961008314712883,0.10961008314712883,3480,0.03770586726851523,0.10446857142313926,0.07236485153567547,4008
171,46.81269706378515,0.30729220972295657,0.30729220972295657,3480,0.051507833059597156,0.31010247707408667,0.09585883390837553,4008
172,93.40024769138938,-0.18928119473607263,-0.18928119473607263,3480,0.16710405082429233,-0.1359011986796339,0.2913475470767306,4008
173,89.64711719588327,0.16630335932775708,0.16630335932775708,3480,0.05691878479214916,0.16322257027069687,0.10658734739565498,4008
175,40.89167174254296,0.42052461589737355,0.42052461589737355,3480,0.09349820366554434,0.39608976376727356,0.1619266961301208,4008
176,52.351978446399414,0.04589559524971487,0.04589559524971487,3480,0.05377550567886753,0.0647042922949661,0.10170349507804433,4008
177,62.42302434185445,0.21254294410120433,0.21254294410120433,3480,0.01303787033884539,0.21420324631642862,0.025650155561921496,4008
178,36.88141869769158,0.4148431038731384,0.4148431038731384,3480,0.056866761356003236,0.4011600961676238,0.10386987874190419,4008
179,42.67492613700376,0.3449876348831271,0.3449876348831271,3480,0.04356568668017116,0.38766270911497047,0.0813440263872874,4008
180,74.78507508282155,0.06629698328981304,0.06629698328981304,3480,0.05707372838821344,0.07382337534329286,0.10752165600850638,4008
181,75.47833264050485,-0.14596274618753213,-0.14596274618753213,3478,0.12726364980866336,-0.1507979483407651,0.22918261108889715,4008
182,26.860607022382737,0.3855436743124383,0.3855436743124383,3480,0.017521266475911262,0.29974918802180583,0.034187122750910064,4008
183,75.07541909416435,0.3833389058301563,0.3833389058301563,3480,0.03208618734984783,0.3851442138162836,0.06098963664661703,4008
184,61.40613133536552,0.24003226121406573,0.24003226121406573,3480,0.05224244624878212,0.25423206274698984,0.09764469781718822,4008
185,81.21019546363216,0.12511230359624403,0.12511230359624403,3480,0.09765703420681633,0.140670691212896,0.17538296615728233,4008
186,51.25090231107341,0.45670818648174694,0.45670818648174694,3480,0.07470493035974288,0.4601860690537033,0.13124662124399405,4008
187,50.81703988066057,0.07209377702108988,0.07209377702108988,3480,0.04704434778935682,0.08348346335128431,0.08949496269754416,4008
188,51.7935195593299,-0.0014488051575201055,-0.0014488051575201055,3480,0.026786582567519493,0.00889058844698054,0.05216335311143145,4008
189,86.58802968742536,0.19962180590667522,0.19962180590667522,3480,0.04097890926731701,0.1886047221028273,0.07801759831204548,4008
190,72.50365196671015,0.11379197556265375,0.11379197556265375,3480,0.07015558523459976,0.1987525808510181,0.12901489052788626,4008
191,71.87920820284104,0.17572159169362989,0.17572159169362989,3480,0.037024627819457784,0.17360954051562683,0.07087390444265605,4008
192,37.26898669028099,0.28343560527988043,0.28343560527988043,3480,0.07128288640206486,0.2963123283612299,0.12945237167917514,4008
193,39.27895012891687,0.325612338260309,0.325612338260309,3480,0.09175780369940084,0.39232838435559847,0.1594402845516819,4008
194,55.43322544056988,0.38974403594939844,0.38974403594939844,3480,0.04767476267724174,0.24556281739409624,0.08968227900639675,4008
195,64.99401552108051,0.2246569180490232,0.2246569180490232,3480,0.04470565670384464,0.20408631635704833,0.08465625806837841,4008
196,67.14671848519566,0.4393799682718693,0.4393799682718693,3480,0.0463239245285622,0.4574665380826408,0.08535947658147407,4008
197,83.00976423027974,0.030079924599652252,0.030079924599652252,3480,0.10117341639876684,0.0691963141795856,0.18250906670023082,4008
198,74.19929823154955,0.35459660957912376,0.35459660957912376,3480,0.055717150164294085,0.3614778506914138,0.10249098402601757,4008
199,74.46485334999684,0.18664519382940326,0.18664519382940326,3480,0.09698130107276869,0.21144738836108146,0.1727203377381454,4008
200,57.924622205299656,0.15251874678606592,0.15251874678606592,3480,0.04527603559425974,0.1739201061314153,0.08584694592381537,4008
