id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,outage_SMAPE,outage_R2
0,30.861185485211372,0.47513772230733564,0.47513772230733564,3192,41.149046961742656,-0.18432049425095998
1,31.665767581555194,0.32808732476681524,0.32808732476681524,3192,35.54557460314144,-0.19991683697449303
2,33.786311253844694,-0.047580446983893854,-0.047580446983893854,3192,41.44034771930891,-0.05405973619013271
3,38.71231819951186,0.413882652219834,0.413882652219834,3192,52.37984479419685,-1.4082648926896053
4,82.58834805495259,0.39158216187707906,0.39158216187707906,3192,104.47304550270175,0.43518956452751734
5,75.84517433909836,0.2593402459507719,0.2593402459507719,3192,86.6904055625476,0.07362102695342143
6,91.36478623138248,0.15936849951941545,0.15936849951941545,3192,102.44137191181241,0.07965534717979639
7,92.23708795634184,0.346953640597206,0.346953640597206,3192,110.26508705944767,0.3392535008519557
8,118.03199438447666,0.18329017928191615,0.18329017928191615,3183,129.12918183061464,0.13830037093293013
9,47.56492025681701,0.11132790465595466,0.11132790465595466,3192,73.52718022528884,-0.6190111563932907
10,55.95972685087993,0.5141562192370515,0.5141562192370515,3192,64.30390649935343,0.5038732624911855
11,131.50474830152183,-0.23412013226543338,-0.23412013226543338,3192,147.14129405852853,-0.2150099279857285
12,61.276416450215855,0.33078574240014724,0.33078574240014724,3190,80.04455154176866,0.325003937731111
13,88.1244583524669,0.016954198748413085,0.016954198748413085,3191,90.39379480157244,-0.037423132751188914
14,88.22904235130689,0.07009064595166337,0.07009064595166337,3192,102.50614108273028,0.15953048785976554
15,78.45400940693693,0.05503753032495218,0.05503753032495218,3192,110.23907101282553,0.17629126631461622
16,72.23997543290243,0.37902996962090096,0.37902996962090096,3192,93.93226823395841,0.10646068562395494
17,68.45319984597839,-0.03251377131023192,-0.03251377131023192,3192,91.69980425918415,-0.554476332222607
18,95.21028727874742,0.14241003217571901,0.14241003217571901,3192,121.83370763972651,0.12230629491567357
19,77.36743754605227,-0.0012960895174516374,-0.0012960895174516374,3192,87.91751792080645,-0.03347281302205363
20,98.53177761539013,-0.05389637754269949,-0.05389637754269949,3190,107.40888670470177,0.06613164868965571
21,79.73730407235774,-0.02334343533364258,-0.02334343533364258,3192,77.41591175775598,-0.00976833162224544
22,42.231422257619776,0.30537837449352256,0.30537837449352256,3192,57.983968849646836,-0.024896890156945517
23,42.237551003773135,0.3969652586458613,0.3969652586458613,3192,47.91994297125493,-0.23422733964670717
24,53.62558018033553,-0.0054777432648345226,-0.0054777432648345226,3192,72.14620456268712,-0.25295699886687095
25,56.181995628489425,0.045171784752845334,0.045171784752845334,3192,63.5836776236412,0.09685967218838976
26,52.284267217670596,0.060525851752571525,0.060525851752571525,3192,95.95064637184959,-0.6235112332846449
27,39.46179201603934,0.2042823439143141,0.2042823439143141,3192,63.13935891062238,-0.1198961664421816
28,50.017303487777035,0.06868601348581926,0.06868601348581926,3192,66.95588218425777,0.04906803096796186
29,57.89222642057699,-0.016363335116980737,-0.016363335116980737,3190,70.6063705327348,0.006372454291762364
30,73.21029437307652,-75.59629702709701,-1.0,3190,91.93939918741198,-1.6683271945182145
31,51.43808921162748,0.1637154330045224,0.1637154330045224,3186,53.416625193421005,0.007888203638437341
32,33.27116626510846,0.18162626489327394,0.18162626489327394,3192,47.915500327994984,-0.09102761873190501
33,38.89293449819773,0.20272696662887857,0.20272696662887857,3192,68.55451623410485,0.0508580892523689
34,52.58131330439515,0.511116570955672,0.511116570955672,3192,77.57120792668309,0.5144912968046551
35,76.56970831061301,0.24653078007227303,0.24653078007227303,3192,87.82620622002219,0.2998549579946955
36,48.41779682537414,0.28633763809238166,0.28633763809238166,3192,76.51089491598536,0.12849629390343664
37,35.38006056537851,-0.2698122621349657,-0.2698122621349657,3192,64.65265292158391,-0.9730712933379742
38,87.17271986947954,0.3012471648170364,0.3012471648170364,3188,140.39929736806695,0.05671133855562971
39,91.22992313453166,-0.4482494296140085,-0.4482494296140085,3192,93.23561075812744,0.014560704361867294
40,81.71697436174533,0.2811298298834699,0.2811298298834699,3192,75.29632317240042,0.3878546054286195
41,77.04569964875269,0.15825912954326427,0.15825912954326427,3192,89.7077239901239,-0.09949336020495503
42,82.32403840836896,0.3119901149462786,0.3119901149462786,3192,97.68399263644412,0.4367021957667776
43,82.19184201057146,0.19522546498730298,0.19522546498730298,3192,104.75963622085847,0.21435785025189957
45,92.49819439984832,0.2783441103185005,0.2783441103185005,3192,102.60092150316913,0.40538296452877287
46,104.63395723438292,0.1728193314120896,0.1728193314120896,3192,115.74516093773444,0.26260469579561196
47,32.585605456498165,0.0959539597914919,0.0959539597914919,3188,51.26929924483341,-2.509157262406072
48,33.51507748026998,0.17108194149525924,0.17108194149525924,3192,51.80273842964203,-0.6326924820743554
49,44.798888437360546,-0.015263820629646263,-0.015263820629646263,3192,64.16380197571,-1.117879990645235
50,38.579417359062006,0.4933972499884405,0.4933972499884405,3192,47.35950966559167,-0.4204988251591444
51,75.41510355386662,0.026058144826867413,0.026058144826867413,3192,87.92872990228912,-37.339571528979825
52,44.56908883408604,0.37460647145586967,0.37460647145586967,3192,52.52981234692802,0.33390785565805725
53,39.168369551254806,0.44554311524395895,0.44554311524395895,3192,58.111837789997224,-1.2842631288217858
54,82.61593769731466,0.21086291393261003,0.21086291393261003,3192,87.03470908762166,0.5002792440281418
55,39.00596970757408,0.41383275280760523,0.41383275280760523,3192,47.00204556367263,0.13756111362855283
56,47.513314462529884,0.22922871653979715,0.22922871653979715,3192,70.10290197993181,-0.47877689420996283
57,36.98233017564134,0.4170154882839553,0.4170154882839553,3192,57.07101801711458,-0.8781346196136182
58,83.43921892581501,0.3046950095762959,0.3046950095762959,3192,97.00997951842342,0.3540346322545844
59,41.194908436882116,0.4048676999956212,0.4048676999956212,3192,50.598296793908574,-0.2634658020143861
