id_institution,test_SMAPE,test_R2,test_R2_clip,test_n_obs,paper_RMSE,paper_R2,paper_Harmonic,paper_n_pts,outage_SMAPE,outage_R2
0,31.433606166990774,0.48931450626839024,0.48931450626839024,3192,0.12712213385749363,0.46685623743400473,0.20529417956408383,3864,39.59708116176681,0.07387112220284442
1,30.65529601772241,0.3850796289692251,0.3850796289692251,3192,0.023129311569953518,0.3380082503533772,0.04469695737312986,3864,35.84541486645079,-0.30494234085181904
2,34.98099465800471,-0.08438987729854541,-0.08438987729854541,3192,0.06473733368772647,-0.03617201798280134,0.12186110252265793,3864,39.058358379651075,-0.02141597836515885
3,36.9435627926406,0.4779109596450024,0.4779109596450024,3192,0.10192106317686621,0.48503284032067795,0.1701637297359243,3864,40.24610295269325,-0.008385102168780856
4,78.87022737027762,0.39271863003230645,0.39271863003230645,3192,0.05695787635829566,0.3965537067209285,0.10409086114745326,3864,105.76457925431264,0.41332863422646904
5,72.36846042700425,0.3447335972167741,0.3447335972167741,3192,0.08979254632772202,0.39783429430719164,0.15628108160427764,3864,86.86454147982752,0.09768883763196667
6,89.15612596566068,0.10256954208655777,0.10256954208655777,3192,0.049044438452987546,0.11294210821776818,0.09294978716016819,3864,94.27178410280837,0.13905206045805707
7,86.32810422245235,0.3690346116080122,0.3690346116080122,3192,0.020729061466757116,0.36216604694363275,0.040153178744980526,3864,106.54531377198435,0.3103969910587122
8,111.79388532111392,0.2674879748064777,0.2674879748064777,3183,0.051190229297415624,0.24972506352030488,0.09584133577972753,3864,129.0517216926181,0.14848130781471702
9,42.97308323432841,0.14122387772680456,0.14122387772680456,3192,0.05538171827883533,0.152376323127146,0.10397026624886857,3864,64.75793371330786,-0.25755098209736227
10,51.89191456408773,0.5396395974416726,0.5396395974416726,3192,0.10524036838921938,0.5331368091433832,0.17176209935797349,3864,65.01274243964907,0.4663118597623189
11,129.4324241710339,-0.19192284596557863,-0.19192284596557863,3192,0.10935579620099774,-0.1854514982459008,0.20023982411023197,3864,149.7883344642621,-0.19121657091277933
12,56.3331036903551,0.33073925997768083,0.33073925997768083,3190,0.07562781470761913,0.42456603607548427,0.13368566433614348,3864,74.70770467182139,0.3693966579594299
13,85.26704080018426,0.029656681383874894,0.029656681383874894,3191,0.028447742367914967,0.03407676811607485,0.05526777421976191,3864,88.69458694414864,-0.05001240626680503
14,85.62058047543204,0.09973006913682836,0.09973006913682836,3192,0.07291520624124631,0.10659885404694902,0.13482650617555583,3864,99.68271162135377,0.1466630978331892
15,77.5808732044148,0.09886012996152227,0.09886012996152227,3192,0.06523816721255929,0.13028438000378628,0.12137210163953922,3864,107.83111271162014,0.09248688936996663
16,69.5264628420679,0.3897517644377897,0.3897517644377897,3192,0.03937756443187941,0.33332812671343837,0.07436282289267139,3864,92.67995983652064,0.06117440624600479
17,65.57112905031089,0.2656231495199872,0.2656231495199872,3192,0.06729456462783534,0.252539477787601,0.12347276189179826,3864,88.36120213969933,-0.22205082638610052
18,93.80003881507707,0.17138001431679373,0.17138001431679373,3192,0.033718577700653694,0.1714683292352266,0.06480000340470671,3864,119.27660921082494,0.1053721698848531
19,73.14372754842424,-0.003500486019004212,-0.003500486019004212,3192,0.08658882249127141,-0.008612984824820424,0.15948587761996216,3864,86.0641546371397,-0.03150249971581842
20,91.87187366346538,-0.03278986323304145,-0.03278986323304145,3190,0.08916123894636785,-0.07927897882455714,0.16471506108262748,3864,110.41221471540898,0.010738908627937027
21,78.72485082516667,-0.023337304621490196,-0.023337304621490196,3192,0.054024851572108026,-0.02005979352508902,0.10261496464253272,3864,89.04231863049783,-0.00976070117910588
22,40.21321813540875,0.34138785988883347,0.34138785988883347,3192,0.04686292629273625,0.32531448483889813,0.08763857213540745,3864,55.60455128015319,0.020162122125868875
23,40.073093934416065,0.48448492285421274,0.48448492285421274,3192,0.12471605839127482,0.4652920796074075,0.20225732265588994,3864,45.08573453880573,0.004290146026832309
24,50.506629197322404,-0.0272272922264003,-0.0272272922264003,3192,0.04676627104723406,-0.0230641763858761,0.08944388652682948,3864,70.07853753745418,-0.15597542539720588
25,56.42298254641768,0.025276126951706113,0.025276126951706113,3192,0.03271690375254091,0.02453930299018925,0.06331038046138708,3864,65.69315160061868,-0.0068748115239065655
26,53.40608570649679,-0.06138888298097944,-0.06138888298097944,3192,0.21048008154376935,-0.14879052897465828,0.355775402402137,3864,98.58254448813489,-1.0201224538542122
27,38.49520971988353,0.18921169306854146,0.18921169306854146,3192,0.08199937015243226,0.15313864170873193,0.14952101183708563,3864,64.95177896884532,-0.21377810578069467
28,49.46184346598187,0.03446406774736188,0.03446406774736188,3192,0.08476632138858585,0.052302951125265396,0.1556138356820193,3864,69.10153272830809,0.0004608175180000895
29,57.971263261066206,-0.03749397414727573,-0.03749397414727573,3190,0.1704903859259458,-0.03374694209950846,0.29270628140599575,3864,79.98388119148797,-0.9218739215702254
30,77.67467065030876,-2.4813601643575542,-1.0,3190,0.12837257074826258,-2.667014859183378,0.2480611706372896,3864,97.81745007695376,-1.5509860667769257
31,56.12502263905467,-0.030767123570833332,-0.030767123570833332,3186,0.044251668177316045,-0.03383751572406046,0.08487059396983432,3864,56.21507751550813,-0.06370327322847613
32,32.31986647457403,0.1876990492081715,0.1876990492081715,3192,0.09133055008156978,0.15276029350341436,0.16488668355502592,3864,48.835333687854316,-0.09736463038693266
33,37.59063557709302,0.18430960608765246,0.18430960608765246,3192,0.09578536833034229,0.19762951699079945,0.17114034749716545,3864,68.06674188587903,0.04865103535121895
34,47.17152394603442,0.5469587621926045,0.5469587621926045,3192,0.0764557566874858,0.5465677563796959,0.13084842560072257,3864,70.8148764793059,0.5227801255652267
35,76.64036772382354,0.21115271830908566,0.21115271830908566,3192,0.07741412251021301,0.2273199756856964,0.1407287564251625,3864,87.7329776687199,0.2141453657207073
36,48.047299523074614,0.27632579078489317,0.27632579078489317,3192,0.08083925174477216,0.28834377062278305,0.1451863346928147,3864,73.10644714929198,0.12377373183056117
37,31.035650336749327,-0.044788090587337015,-0.044788090587337015,3192,0.002341313744678659,-0.0007518724177686398,0.004671697796828965,3864,50.03449454748505,-0.1164243562222167
38,85.42306690258522,0.29641257292118905,0.29641257292118905,3188,0.07479615908335258,0.3355496421492785,0.13445673000911873,3864,126.57162382159319,0.008297924077147245
39,86.87226807545791,0.1481697319682579,0.1481697319682579,3192,0.06960985507224349,0.1639120746220274,0.128519602387195,3864,90.15687725116783,0.281250080297092
40,79.27181405242357,0.28779841317231525,0.28779841317231525,3192,0.07846508552468234,0.3126522930807427,0.14085112481993933,3864,75.19028685010724,0.4237224514441701
41,74.24703519183277,0.18571154029832093,0.18571154029832093,3192,0.0611202887075787,0.17284060921162847,0.11382951099558655,3864,85.76093752950322,-0.01205658781581076
42,76.7751922573174,0.3360323745502931,0.3360323745502931,3192,0.09122209929345824,0.35372234430204696,0.1598774889895622,3864,88.46480523850069,0.4526483126755624
43,79.8966354850127,0.24859805581528427,0.24859805581528427,3192,0.02481650849334917,0.22927074114369594,0.04808474881891663,3864,101.25264112276552,0.11279348848048942
45,90.98708200257799,0.29935376252591095,0.29935376252591095,3192,0.06468048740814503,0.35549807238959275,0.11756269735548819,3864,99.71499579938721,0.5067876287140094
46,101.57991847533665,0.130182750387822,0.130182750387822,3192,0.06451142122498163,0.1589945400289221,0.11983091338737094,3864,114.71435954120948,0.37001340913633973
47,28.9755121398298,0.06821236743507086,0.06821236743507086,3188,0.005454483116102926,0.10111882084260171,0.010843169012644574,3864,40.704836438090794,-0.7357517616464326
48,31.51383826043511,0.36384713094224796,0.36384713094224796,3192,0.11734479448381521,0.3613848554793232,0.19825961409202528,3864,45.61635744811793,-0.06378012696640223
49,40.28291590233052,0.004720731687441471,0.004720731687441471,3192,0.0785143186522324,0.03847350047348563,0.14517429827146575,3864,52.612863757821124,-0.47767896071421223
50,36.49890651132523,0.5370848796891154,0.5370848796891154,3192,0.09700336068249969,0.5286341473601894,0.1608956669196098,3864,43.34131508036109,0.02898618781446005
51,53.35745068800092,0.034414800274458646,0.034414800274458646,3192,0.04221596675877988,0.04108562260729365,0.08087158224104558,3864,35.521972517806894,-0.8674276890295831
52,44.62502070049508,0.4359354773488575,0.4359354773488575,3192,0.07259976471293302,0.41993977552769857,0.12904800819364498,3864,55.944177421739816,0.26749111957085914
53,39.836248939870956,0.388421599780821,0.388421599780821,3192,0.1420509355122577,0.3609611305313045,0.23243439783198117,3864,52.99622367666195,-0.7693422594976791
54,78.46773628272213,0.31659530757200516,0.31659530757200516,3192,0.05152085427753871,0.3575529544064451,0.09539179153159423,3864,83.98744442208255,0.6108088204220588
55,38.674097402440644,0.40462464747207993,0.40462464747207993,3192,0.0938011337920246,0.4061470341946425,0.16201192294472874,3864,46.71696867101633,0.20792232122253684
56,43.175292025558164,0.42918740509010855,0.42918740509010855,3192,0.10303703292752663,0.40841975558979726,0.1755057788259752,3864,62.774000241699156,-0.009918335588253502
57,37.05648625632347,0.4309512458529161,0.4309512458529161,3192,0.05772503603248574,0.4259448675845806,0.10490153017851771,3864,48.140508484558204,-0.12810414927567448
58,81.32974418361574,0.2894182120576758,0.2894182120576758,3192,0.06494768145693224,0.30360795175608846,0.11881436671184407,3864,95.3374348614722,0.33020059867281226
59,42.40101797884399,0.37073426881457916,0.37073426881457916,3192,0.11720200168832198,0.37603130075397617,0.19733748366011186,3864,51.01779113281979,-0.11094696120234726
60,39.667435230705834,0.18041163850350272,0.18041163850350272,3192,0.07804329739840471,0.15145912827831542,0.1429399072711639,3864,65.86957578007697,-0.12881610356928674
61,34.89182662163428,-0.02620770720221577,-0.02620770720221577,3192,0.1050058222526471,-0.022801551964538813,0.19045826516228742,3864,42.47626747656571,0.05155761659240732
62,86.20258048526158,0.40700907146474274,0.40700907146474274,3192,0.08186458434669286,0.3734752070637717,0.1448079076322386,3864,102.0702980020463,0.09258156632247405
63,92.72979008215967,0.318301480105612,0.318301480105612,3192,0.0886436447109187,0.33672586186551146,0.15638687736375176,3864,100.75256752856087,0.4797294901917589
64,67.10242295960673,0.5037949360713638,0.5037949360713638,3192,0.052318012864757416,0.5378981165309276,0.09399423489045812,3864,84.78461200443438,0.5201947198033886
65,83.21057269455758,0.3526969983101734,0.3526969983101734,3192,0.04675496089009915,0.3753582379238818,0.08699804499242704,3864,94.4510727148713,0.42597776110425856
66,52.32590875600652,0.2651326230278852,0.2651326230278852,3192,0.05726707031289674,0.2510765124044414,0.10639830398009896,3864,71.66201990467562,0.03668940821486755
67,47.682249438412335,0.2909640092958816,0.2909640092958816,3192,0.07194063141067135,0.2983854082748799,0.13050030618637584,3864,56.89021440813925,0.04326858560321789
68,35.09171803765339,0.30910983597497466,0.30910983597497466,3192,0.11322809015005053,0.31784682418360266,0.19421855804871455,3864,62.12284250136631,-0.11569617102695662
69,38.06603211672087,0.5899218328868021,0.5899218328868021,3192,0.06960472221769656,0.5524863163886455,0.12047169578676235,3864,73.71819182448007,0.15624922737462366
70,77.71706908028003,0.46971164505350127,0.46971164505350127,3192,0.07275105668999234,0.46595053462972646,0.12805744727607243,3864,102.31854034409926,0.43348155135717736
71,83.60703681013243,0.30610772245289397,0.30610772245289397,3192,0.06732180574989446,0.31102661780629426,0.12265827666842542,3864,94.27269229549928,0.3119867330519115
72,98.83854882698793,0.23157688899196083,0.23157688899196083,3192,0.06331854577675934,0.2374061926066895,0.11692846272893445,3864,107.30457044728412,0.2692145777545918
73,69.34831455629022,0.34737109285130263,0.34737109285130263,3192,0.04957057269845339,0.3782464510564547,0.09182056328630882,3864,92.73794595750674,0.3753100241465852
74,45.706427721814045,0.4011606929919458,0.4011606929919458,3192,0.06544203082623401,0.3975527251077201,0.11805960298246584,3864,52.952060512845364,0.27395740682240033
75,44.892298128068035,-0.09795252117409148,-0.09795252117409148,3192,0.08584408132213314,-0.050921450898198994,0.158722944946915,3864,60.370447129986324,-0.24558515139242898
76,74.77579771796235,0.277615091336884,0.277615091336884,3192,0.07348573727068507,0.2794315783616388,0.1333700003305041,3864,85.84568782028032,0.28477422720235135
77,66.02363329246175,0.015638416957207024,0.015638416957207024,3192,0.020450710615012985,-0.00605818154123372,0.04008655919063247,3864,85.11879849464582,-0.3024016356744281
78,58.95541360707143,0.090811692596932,0.090811692596932,3192,0.10702709357056343,0.11573413962601309,0.19094336261124148,3864,70.27796727862652,0.16645053089737127
79,52.94501271310925,0.19524083808812975,0.19524083808812975,3192,0.0375456427445887,0.18867520486050837,0.07176998879608466,3864,72.94930660854114,0.059213519458846786
80,33.30893915289387,0.36844397670592555,0.36844397670592555,3192,0.12025948936590918,0.34553190961032043,0.20318367491544512,3864,46.66396272689264,0.21256573583971095
81,58.628125167428124,0.1994856226020869,0.1994856226020869,3192,0.02867309721250362,0.1815428556844909,0.0554051788327065,3864,64.33548611109627,-0.061045069771072935
82,93.51944951649695,0.1380227483216202,0.1380227483216202,3192,0.02310342179428624,0.15188608296795847,0.044981505031092044,3864,107.98557874054299,0.2847394275568309
83,108.16313616936925,-0.21921966993844055,-0.21921966993844055,3192,0.11536176480250544,-0.2110746034414821,0.2106572269960634,3864,122.26509189002206,-0.19511133655763047
84,56.75694406596672,-0.08796725766599578,-0.08796725766599578,3191,0.11847219858461262,-0.11809830616049832,0.2142434484022724,3864,79.04274839625745,-0.07510458616969196
85,53.04090906234061,0.12605910614062998,0.12605910614062998,3176,0.04547955469179166,0.14650771884293357,0.08635743041549733,3864,81.773170366352,0.0901192047717082
86,53.97192590925385,0.4228593037449696,0.4228593037449696,3188,0.061230941275100384,0.3648953064947311,0.11169343129718588,3864,77.62991650202348,-0.30338892553509833
87,64.76462921487473,-0.08453225500610784,-0.08453225500610784,3192,0.08595704876281351,-0.06876634438063722,0.1591168955707952,3864,68.51430743512488,0.047554668019671675
88,84.25642169547598,0.25315709739960734,0.25315709739960734,3192,0.0764848381788482,0.239891563492882,0.138984552048777,3864,83.10970526602546,0.11068013222977413
89,70.27558428254191,-0.11103162268261202,-0.11103162268261202,3192,0.09469481577831303,-0.09241825331339037,0.1742822110947325,3864,79.59857524815764,-0.00979059655081338
90,47.423071462153366,-0.02593386487546745,-0.02593386487546745,3192,0.0595123756396794,0.06032622260201437,0.11193553603450983,3864,65.36680039888584,-0.2447906575061396
91,75.23540415328809,0.1978357601406051,0.1978357601406051,3192,0.03843250341693076,0.20554778089854575,0.07331815988383888,3864,92.48055592303261,0.3126677130931602
92,96.24027467514964,0.033327442209020286,0.033327442209020286,3192,0.04727447039477224,0.14867389016120836,0.0895748163559161,3864,98.00436725360807,0.05118154074833936
93,88.11435780685042,0.4262701478754187,0.4262701478754187,3192,0.06605234605575798,0.40256585242294174,0.11895321891247264,3864,99.57648277762505,0.12482949504069762
94,47.60857620472289,0.37056310392100333,0.37056310392100333,3192,0.0424152531115692,0.367050561356449,0.07950285519701458,3864,52.74547890190456,0.21646940248036872
95,42.31942605056361,0.40067253272550707,0.40067253272550707,3192,0.05343454667526404,0.4103151088575051,0.09798971384341988,3864,50.56919741051431,0.4496961557342172
96,72.13688134935803,0.2552310464908686,0.2552310464908686,3192,0.08537968719158018,0.2693386563307102,0.15289338306838068,3864,79.30203173550487,0.2715193279956919
97,50.22354456746023,0.1362944226693471,0.1362944226693471,3192,0.05822086914068698,0.11165220958334288,0.10927972299749132,3864,64.54609031685243,0.001259957862255301
98,60.25602793280053,0.22236628550914772,0.22236628550914772,3191,0.04990150722935399,0.22880108098041307,0.09373759214456512,3864,67.15571449975276,-0.01861678881204254
99,87.1911435812512,0.3830516844609373,0.3830516844609373,3192,0.01792620585073105,0.37482576865820694,0.0348530379252425,3864,104.677997848172,0.346627166369354
100,46.14044061722895,0.43826445971313754,0.43826445971313754,3192,0.040618956374272604,0.4439435424934589,0.07570760404618386,3864,76.08637695722217,0.46101327026343186
101,46.49663293861763,0.4985787176504711,0.4985787176504711,3192,0.08732954143840992,0.5016281363174508,0.1486169776636082,3864,79.65942489903671,0.23626812658500873
102,76.22619547042653,0.3277090649524321,0.3277090649524321,3192,0.037725699168997255,0.3264466557808692,0.07144951358961157,3864,100.44136924401319,0.30677758106017416
103,64.42726173357237,0.04447698654478638,0.04447698654478638,3192,0.07608057035308592,0.04066197382661518,0.14098063225351554,3864,71.76398878318324,-0.11396888227006263
104,35.882232458326406,0.4857384742697649,0.4857384742697649,3192,0.06737653151019589,0.47383691458281574,0.11945636885246115,3864,67.22139024017359,0.24484945307492578
105,53.389076513639736,0.14678927565071076,0.14678927565071076,3192,0.07163597017655195,0.17145058343557817,0.13187048394485298,3864,75.81779133494022,-0.24591090271961824
106,36.107393573891066,0.21905421774662337,0.21905421774662337,3192,0.05404687767397169,0.20213278544890978,0.10123610382424125,3864,51.269585790945236,-0.007050202030492558
107,88.33587820414644,0.37447098666705314,0.37447098666705314,3192,0.03217156986488973,0.41502657708728596,0.06098895256247157,3864,92.62343937433099,0.6659164594797546
108,34.15016565852037,0.2234210258060546,0.2234210258060546,3189,0.15075395243378348,0.21102232102179586,0.2531392995876542,3864,45.57224702323846,0.10101519302559958
109,30.33112631268461,0.37165030718879133,0.37165030718879133,3192,0.10848229042548792,0.3430745051822024,0.18621389458190604,3864,48.815026893129804,0.03376540219456381
110,92.58150579595541,0.03703362298867008,0.03703362298867008,3192,0.038661614568621286,0.11064979157579735,0.07410188991716199,3864,91.85703005561298,0.07331484434554358
111,75.11153182864383,0.10803705567473143,0.10803705567473143,3192,0.09165045569602046,0.13657954542213135,0.16571100065571795,3864,78.30328467411087,0.19683262481265618
112,77.38518794961189,0.2661401264898472,0.2661401264898472,3191,0.0887267907377494,0.38586578330051935,0.15505244295360285,3864,92.81236497708232,0.39048350247107666
113,32.82847216129852,0.31495657678843025,0.31495657678843025,3192,0.12912799904569877,0.29572937506406516,0.21824143685326083,3864,51.00426165219814,-0.026828257011413337
114,81.30655572391473,0.23381095333612167,0.23381095333612167,3184,0.040361340621379437,0.20591183560267556,0.07681822014126059,3864,90.36178858317191,0.05989651378795746
115,92.37650116824963,0.26153851556627983,0.26153851556627983,3192,0.0640641129652939,0.251044830023472,0.11803200642843947,3864,108.97356876031954,0.07533901931742859
116,51.423404477001085,-0.03725522015716254,-0.03725522015716254,3192,0.06164430693913762,-0.03681708603421141,0.11636980798793692,3864,69.48277457692494,-0.23178741459517993
117,93.46166447291179,0.1523788680648236,0.1523788680648236,3192,0.10746107527147113,0.185406345134854,0.18987400031700116,3864,93.14591506390789,0.3548181551404126
118,37.098056711282105,-0.041990447736117265,-0.041990447736117265,3192,0.11874567300186126,0.0808105508053586,0.21032098717276768,3864,92.9355200863233,-0.5267826648777296
119,27.384454127621215,0.30948402911507267,0.30948402911507267,3192,0.08001427942734968,0.2797323724073194,0.14402848474052163,3864,41.98217291795827,0.1298514427751173
120,44.0931575221186,0.07471673984085037,0.07471673984085037,3192,0.07933182538501612,0.06831622379213653,0.14621371723982152,3864,53.02471694607996,0.037277012698529566
